id	chr	start	end	tag	tag%
chr1:117670139-117670139	chr1	117670139	117670139	2	0.819672131147541
chr20:4714919-4714919	chr20	4714919	4714919	2	0.819672131147541
chr21:8206161-8206161	chr21	8206161	8206161	2	0.819672131147541
chr20:26494959-26494959	chr20	26494959	26494959	2	0.819672131147541
chr10:75427614-75427656	chr10	75427614	75427656	105	43.0327868852459
chrX:71406862-71406917	chrX	71406862	71406917	104	42.6229508196721
chr8:30074624-30074624	chr8	30074624	30074624	2	0.819672131147541
chr8:73021533-73021538	chr8	73021533	73021538	2	0.819672131147541
chr1:233340137-233340172	chr1	233340137	233340172	5	2.04918032786885
chr2:32916344-32916550	chr2	32916344	32916550	5	2.04918032786885
chr22:26137546-26137546	chr22	26137546	26137546	2	0.819672131147541
chr2:234537595-234537595	chr2	234537595	234537595	2	0.819672131147541
chr21:39149237-39149237	chr21	39149237	39149237	2	0.819672131147541
chr17:47690039-47690039	chr17	47690039	47690039	2	0.819672131147541
chrY:12194694-12194694	chrY	12194694	12194694	3	1.22950819672131
chr11:16839508-16839512	chr11	16839508	16839512	2	0.819672131147541
