id	chr	start	end	tag	tag%
chr20:37684943-37684943	chr20	37684943	37684943	2	2.1505376344086
chr2:38619822-38619822	chr2	38619822	38619822	2	2.1505376344086
chr11:104441638-104441638	chr11	104441638	104441638	2	2.1505376344086
chr2:65496944-65496946	chr2	65496944	65496946	2	2.1505376344086
chr4:152058531-152058531	chr4	152058531	152058531	2	2.1505376344086
chrY:855925-855925	chrY	855925	855925	2	2.1505376344086
chr7:60059544-60059544	chr7	60059544	60059544	2	2.1505376344086
chr1:179037141-179037141	chr1	179037141	179037141	3	3.2258064516129
chr4:49709334-49709376	chr4	49709334	49709376	2	2.1505376344086
chr7:47038159-47038200	chr7	47038159	47038200	2	2.1505376344086
chr2:25424730-25424730	chr2	25424730	25424730	2	2.1505376344086
chr16:68742523-68742523	chr16	68742523	68742523	2	2.1505376344086
chrX:16615553-16616081	chrX	16615553	16616081	4	4.3010752688172
chr1:152395421-152395421	chr1	152395421	152395421	2	2.1505376344086
chr13:34382309-34382309	chr13	34382309	34382309	2	2.1505376344086
chr1:144735232-144735232	chr1	144735232	144735232	2	2.1505376344086
chr17:5450821-5450821	chr17	5450821	5450821	2	2.1505376344086
chrY:1442353-1442353	chrY	1442353	1442353	2	2.1505376344086
chr3:24342073-24342112	chr3	24342073	24342112	2	2.1505376344086
chr15:46443752-46443764	chr15	46443752	46443764	3	3.2258064516129
chr11:84356859-84356859	chr11	84356859	84356859	2	2.1505376344086
chr18:69402874-69402874	chr18	69402874	69402874	2	2.1505376344086
chr10:110021746-110021746	chr10	110021746	110021746	2	2.1505376344086
chr2:32916276-32916578	chr2	32916276	32916578	6	6.45161290322581
chr12:89617421-89617421	chr12	89617421	89617421	2	2.1505376344086
chr14:20660473-20660473	chr14	20660473	20660473	2	2.1505376344086
chr13:55642929-55642965	chr13	55642929	55642965	2	2.1505376344086
chrY:5664787-5664787	chrY	5664787	5664787	2	2.1505376344086
chrY:648524-648524	chrY	648524	648524	2	2.1505376344086
chr8:41618820-41618847	chr8	41618820	41618847	3	3.2258064516129
chr6:108338082-108338082	chr6	108338082	108338082	3	3.2258064516129
chr3:46650642-46650642	chr3	46650642	46650642	2	2.1505376344086
chr10:10162052-10162052	chr10	10162052	10162052	2	2.1505376344086
chr2:73002296-73002296	chr2	73002296	73002296	2	2.1505376344086
chr10:24169044-24169044	chr10	24169044	24169044	3	3.2258064516129
chr2:89566462-89566462	chr2	89566462	89566462	2	2.1505376344086
chr20:16115570-16115583	chr20	16115570	16115583	3	3.2258064516129
chr1:175095096-175095130	chr1	175095096	175095130	5	5.37634408602151
chr1:164669557-164669557	chr1	164669557	164669557	2	2.1505376344086
