id	chr	start	end	tag	tag%	abs
chrX:108062274-108062274	chrX	108062274	108062274	3	1.38248847926267	0.587759
chr18:7436922-7436922	chr18	7436922	7436922	1	0.460829493087558	0.19592
chr6:130513452-130513452	chr6	130513452	130513452	1	0.460829493087558	0.19592
chr4:126636078-126636078	chr4	126636078	126636078	1	0.460829493087558	0.19592
chr11:56248076-56248076	chr11	56248076	56248076	1	0.460829493087558	0.19592
chr12:125105014-125105014	chr12	125105014	125105014	1	0.460829493087558	0.19592
chr3:187175365-187175365	chr3	187175365	187175365	1	0.460829493087558	0.19592
chr3:141858633-141858633	chr3	141858633	141858633	1	0.460829493087558	0.19592
chr12:118605545-118605545	chr12	118605545	118605545	1	0.460829493087558	0.19592
chr9:22729443-22729443	chr9	22729443	22729443	1	0.460829493087558	0.19592
chr2:195488445-195488445	chr2	195488445	195488445	1	0.460829493087558	0.19592
chr13:113020678-113020678	chr13	113020678	113020678	1	0.460829493087558	0.19592
chr13:44086117-44086117	chr13	44086117	44086117	1	0.460829493087558	0.19592
chr21:8125143-8125143	chr21	8125143	8125143	1	0.460829493087558	0.19592
chr3:120089260-120089260	chr3	120089260	120089260	1	0.460829493087558	0.19592
chr5:157662130-157662130	chr5	157662130	157662130	2	0.921658986175115	0.391839
chr3:178003497-178003497	chr3	178003497	178003497	1	0.460829493087558	0.19592
chr19:21648374-21648374	chr19	21648374	21648374	1	0.460829493087558	0.19592
chrX:15190946-15190946	chrX	15190946	15190946	1	0.460829493087558	0.19592
chr5:157254585-157254585	chr5	157254585	157254585	1	0.460829493087558	0.19592
chr4:37806507-37806507	chr4	37806507	37806507	1	0.460829493087558	0.19592
chr11:49372865-49372865	chr11	49372865	49372865	1	0.460829493087558	0.19592
chrX:64660594-64660594	chrX	64660594	64660594	1	0.460829493087558	0.19592
chr12:46175763-46175763	chr12	46175763	46175763	1	0.460829493087558	0.19592
chr22:11869170-11869170	chr22	11869170	11869170	1	0.460829493087558	0.19592
chr21:7597404-7597404	chr21	7597404	7597404	1	0.460829493087558	0.19592
chr1:112114643-112114652	chr1	112114643	112114652	4	1.84331797235023	0.783678
chr6:55364761-55364761	chr6	55364761	55364761	1	0.460829493087558	0.19592
chrX:100887586-100887586	chrX	100887586	100887586	1	0.460829493087558	0.19592
chr17:21333643-21333643	chr17	21333643	21333643	1	0.460829493087558	0.19592
chr9:119848281-119848317	chr9	119848281	119848317	2	0.921658986175115	0.391839
chr15:85845078-85845081	chr15	85845078	85845081	2	0.921658986175115	0.391839
chr4:82813426-82813426	chr4	82813426	82813426	1	0.460829493087558	0.19592
chr15:70514053-70514053	chr15	70514053	70514053	1	0.460829493087558	0.19592
chr1:215776219-215776219	chr1	215776219	215776219	1	0.460829493087558	0.19592
chr2:232374715-232374715	chr2	232374715	232374715	1	0.460829493087558	0.19592
chr22:15814345-15814345	chr22	15814345	15814345	1	0.460829493087558	0.19592
chr22:12168510-12168510	chr22	12168510	12168510	1	0.460829493087558	0.19592
chr7:135911590-135911590	chr7	135911590	135911590	1	0.460829493087558	0.19592
chrX:131627313-131627313	chrX	131627313	131627313	1	0.460829493087558	0.19592
chrX:36717422-36717422	chrX	36717422	36717422	1	0.460829493087558	0.19592
chr3:181329440-181329440	chr3	181329440	181329440	1	0.460829493087558	0.19592
chr12:74349301-74349301	chr12	74349301	74349301	1	0.460829493087558	0.19592
chrY:57039043-57039043	chrY	57039043	57039043	1	0.460829493087558	0.19592
chr21:24271418-24271418	chr21	24271418	24271418	2	0.921658986175115	0.391839
chr13:110014066-110014066	chr13	110014066	110014066	2	0.921658986175115	0.391839
chr5:100944700-100944700	chr5	100944700	100944700	2	0.921658986175115	0.391839
chr12:4000221-4000221	chr12	4000221	4000221	2	0.921658986175115	0.391839
chr10:20933725-20933725	chr10	20933725	20933725	1	0.460829493087558	0.19592
chr13:62934348-62934348	chr13	62934348	62934348	1	0.460829493087558	0.19592
chr15:85859936-85859936	chr15	85859936	85859936	1	0.460829493087558	0.19592
chr19:41374045-41374045	chr19	41374045	41374045	2	0.921658986175115	0.391839
chr1:31431887-31431887	chr1	31431887	31431887	1	0.460829493087558	0.19592
chr13:51864992-51864992	chr13	51864992	51864992	1	0.460829493087558	0.19592
chr9:124450890-124450890	chr9	124450890	124450890	1	0.460829493087558	0.19592
chrX:147318413-147318413	chrX	147318413	147318413	2	0.921658986175115	0.391839
chr5:25556001-25556001	chr5	25556001	25556001	1	0.460829493087558	0.19592
chr12:77062892-77062892	chr12	77062892	77062892	1	0.460829493087558	0.19592
chr5:49600237-49600237	chr5	49600237	49600237	1	0.460829493087558	0.19592
chr8:141213765-141213765	chr8	141213765	141213765	1	0.460829493087558	0.19592
chr12:118334325-118334325	chr12	118334325	118334325	1	0.460829493087558	0.19592
chr14:42851622-42851639	chr14	42851622	42851639	2	0.921658986175115	0.391839
chr1:218587695-218587729	chr1	218587695	218587729	2	0.921658986175115	0.391839
chr3:152305873-152305886	chr3	152305873	152305886	2	0.921658986175115	0.391839
chr9:136602599-136602599	chr9	136602599	136602599	2	0.921658986175115	0.391839
chr21:5727074-5727074	chr21	5727074	5727074	1	0.460829493087558	0.19592
chr6:154248886-154248886	chr6	154248886	154248886	1	0.460829493087558	0.19592
chr13:33610001-33610001	chr13	33610001	33610001	1	0.460829493087558	0.19592
chr3:115617868-115617868	chr3	115617868	115617868	1	0.460829493087558	0.19592
chr3:77978698-77978698	chr3	77978698	77978698	1	0.460829493087558	0.19592
chr2:229809624-229809624	chr2	229809624	229809624	1	0.460829493087558	0.19592
chr17:55151830-55151830	chr17	55151830	55151830	2	0.921658986175115	0.391839
chr7:55540866-55540866	chr7	55540866	55540866	1	0.460829493087558	0.19592
chr4:27999218-27999218	chr4	27999218	27999218	2	0.921658986175115	0.391839
chr6:75991222-75991222	chr6	75991222	75991222	1	0.460829493087558	0.19592
chr14:19308242-19308242	chr14	19308242	19308242	1	0.460829493087558	0.19592
chr8:19070703-19070703	chr8	19070703	19070703	2	0.921658986175115	0.391839
chr3:30205455-30205455	chr3	30205455	30205455	1	0.460829493087558	0.19592
chr10:74063760-74063760	chr10	74063760	74063760	1	0.460829493087558	0.19592
chrX:39787079-39787079	chrX	39787079	39787079	2	0.921658986175115	0.391839
chr2:53937069-53937069	chr2	53937069	53937069	1	0.460829493087558	0.19592
chr19:42370863-42370863	chr19	42370863	42370863	1	0.460829493087558	0.19592
chr7:158822541-158822541	chr7	158822541	158822541	1	0.460829493087558	0.19592
chr13:34234018-34234018	chr13	34234018	34234018	1	0.460829493087558	0.19592
chrX:46278435-46278435	chrX	46278435	46278435	1	0.460829493087558	0.19592
chrY:673805-673805	chrY	673805	673805	2	0.921658986175115	0.391839
chr10:21976672-21976672	chr10	21976672	21976672	2	0.921658986175115	0.391839
chr1:125182540-125182540	chr1	125182540	125182540	1	0.460829493087558	0.19592
chrX:62591511-62591511	chrX	62591511	62591511	2	0.921658986175115	0.391839
chr4:49146665-49146665	chr4	49146665	49146665	1	0.460829493087558	0.19592
chr21:40561481-40561481	chr21	40561481	40561481	1	0.460829493087558	0.19592
chr9:128181780-128181780	chr9	128181780	128181780	1	0.460829493087558	0.19592
chr8:21767146-21767146	chr8	21767146	21767146	1	0.460829493087558	0.19592
chr13:27655353-27655353	chr13	27655353	27655353	1	0.460829493087558	0.19592
chrY:56850458-56850458	chrY	56850458	56850458	1	0.460829493087558	0.19592
chrY:11298020-11298020	chrY	11298020	11298020	1	0.460829493087558	0.19592
chr3:93470675-93470675	chr3	93470675	93470675	1	0.460829493087558	0.19592
chr14:23912268-23912268	chr14	23912268	23912268	1	0.460829493087558	0.19592
chr4:63112057-63112058	chr4	63112057	63112058	3	1.38248847926267	0.587759
chr1:143187245-143187245	chr1	143187245	143187245	1	0.460829493087558	0.19592
chr6:90047720-90047720	chr6	90047720	90047720	2	0.921658986175115	0.391839
chr5:79681467-79681467	chr5	79681467	79681467	1	0.460829493087558	0.19592
chr4:49709264-49710128	chr4	49709264	49710128	4	1.84331797235023	0.783678
chr7:112090941-112090941	chr7	112090941	112090941	1	0.460829493087558	0.19592
chr8:65635120-65635120	chr8	65635120	65635120	1	0.460829493087558	0.19592
chr11:6080531-6080561	chr11	6080531	6080561	5	2.30414746543779	0.979598
chr11:31972072-31972072	chr11	31972072	31972072	1	0.460829493087558	0.19592
chr15:98994840-98994840	chr15	98994840	98994840	2	0.921658986175115	0.391839
chr4:159072605-159072605	chr4	159072605	159072605	1	0.460829493087558	0.19592
chr6:55067757-55067757	chr6	55067757	55067757	1	0.460829493087558	0.19592
chr20:45191614-45191614	chr20	45191614	45191614	1	0.460829493087558	0.19592
chr3:45109560-45109560	chr3	45109560	45109560	1	0.460829493087558	0.19592
chr18:50381774-50381774	chr18	50381774	50381774	1	0.460829493087558	0.19592
chr13:101226575-101226575	chr13	101226575	101226575	2	0.921658986175115	0.391839
chr1:197542068-197542068	chr1	197542068	197542068	1	0.460829493087558	0.19592
chr5:32172312-32172312	chr5	32172312	32172312	2	0.921658986175115	0.391839
chr15:64769784-64769784	chr15	64769784	64769784	1	0.460829493087558	0.19592
chr3:106855341-106855341	chr3	106855341	106855341	1	0.460829493087558	0.19592
chr1:143254813-143254813	chr1	143254813	143254813	1	0.460829493087558	0.19592
chr3:177903376-177903376	chr3	177903376	177903376	1	0.460829493087558	0.19592
chr11:97443747-97443747	chr11	97443747	97443747	1	0.460829493087558	0.19592
chr17:81662242-81662242	chr17	81662242	81662242	4	1.84331797235023	0.783678
chr9:104889535-104889535	chr9	104889535	104889535	1	0.460829493087558	0.19592
chr8:12899022-12899022	chr8	12899022	12899022	1	0.460829493087558	0.19592
chr18:31633697-31633697	chr18	31633697	31633697	2	0.921658986175115	0.391839
chr8:112180454-112180454	chr8	112180454	112180454	1	0.460829493087558	0.19592
chr12:5595218-5595218	chr12	5595218	5595218	1	0.460829493087558	0.19592
chr1:20965740-20965740	chr1	20965740	20965740	1	0.460829493087558	0.19592
chr14:24277024-24277048	chr14	24277024	24277048	2	0.921658986175115	0.391839
chr3:82600864-82600864	chr3	82600864	82600864	1	0.460829493087558	0.19592
chr11:33442243-33442243	chr11	33442243	33442243	1	0.460829493087558	0.19592
chr5:16630573-16630573	chr5	16630573	16630573	1	0.460829493087558	0.19592
chr14:104524432-104524432	chr14	104524432	104524432	2	0.921658986175115	0.391839
chr4:95636949-95636949	chr4	95636949	95636949	1	0.460829493087558	0.19592
chr1:118621164-118621164	chr1	118621164	118621164	2	0.921658986175115	0.391839
chr18:14614626-14614626	chr18	14614626	14614626	2	0.921658986175115	0.391839
chr20:39000792-39000792	chr20	39000792	39000792	1	0.460829493087558	0.19592
chr14:19977005-19977005	chr14	19977005	19977005	1	0.460829493087558	0.19592
chr2:32916372-32916372	chr2	32916372	32916372	1	0.460829493087558	0.19592
chr1:214277644-214277644	chr1	214277644	214277644	2	0.921658986175115	0.391839
chr11:81384543-81384543	chr11	81384543	81384543	1	0.460829493087558	0.19592
chr7:143034168-143034168	chr7	143034168	143034168	1	0.460829493087558	0.19592
chr3:157151587-157151617	chr3	157151587	157151617	2	0.921658986175115	0.391839
chr1:231741684-231741684	chr1	231741684	231741684	1	0.460829493087558	0.19592
chr13:79658127-79658127	chr13	79658127	79658127	2	0.921658986175115	0.391839
chrX:110140868-110140868	chrX	110140868	110140868	1	0.460829493087558	0.19592
chr3:84330487-84330487	chr3	84330487	84330487	1	0.460829493087558	0.19592
chr17:46867846-46867846	chr17	46867846	46867846	1	0.460829493087558	0.19592
chr8:109487477-109487501	chr8	109487477	109487501	2	0.921658986175115	0.391839
chr9:100235382-100235382	chr9	100235382	100235382	1	0.460829493087558	0.19592
chr18:13466335-13466335	chr18	13466335	13466335	2	0.921658986175115	0.391839
chr1:245631023-245631023	chr1	245631023	245631023	1	0.460829493087558	0.19592
chr6:110784345-110784370	chr6	110784345	110784370	2	0.921658986175115	0.391839
chr22:14419805-14419805	chr22	14419805	14419805	1	0.460829493087558	0.19592
chr4:60149736-60149736	chr4	60149736	60149736	2	0.921658986175115	0.391839
chr2:223292772-223292772	chr2	223292772	223292772	1	0.460829493087558	0.19592
chr2:218484850-218484850	chr2	218484850	218484850	1	0.460829493087558	0.19592
chr1:14882432-14882432	chr1	14882432	14882432	2	0.921658986175115	0.391839
chr12:54283890-54283890	chr12	54283890	54283890	1	0.460829493087558	0.19592
chr5:162455971-162455971	chr5	162455971	162455971	1	0.460829493087558	0.19592
chr7:27109333-27109333	chr7	27109333	27109333	2	0.921658986175115	0.391839
chr13:51386057-51386057	chr13	51386057	51386057	1	0.460829493087558	0.19592
