id	chr	start	end	tag	tag%	abs
chr5:25178501-25178501	chr5	25178501	25178501	1	0.483091787439614	0.193904
chr18:2545764-2545764	chr18	2545764	2545764	2	0.966183574879227	0.387808
chr11:114220904-114220904	chr11	114220904	114220904	1	0.483091787439614	0.193904
chr5:40610718-40610718	chr5	40610718	40610718	1	0.483091787439614	0.193904
chr3:170049108-170049108	chr3	170049108	170049108	3	1.44927536231884	0.581712
chr21:8253963-8253963	chr21	8253963	8253963	3	1.44927536231884	0.581712
chr14:67966162-67966162	chr14	67966162	67966162	1	0.483091787439614	0.193904
chr4:64109891-64109891	chr4	64109891	64109891	1	0.483091787439614	0.193904
chr6:28225241-28225273	chr6	28225241	28225273	7	3.38164251207729	1.35733
chr10:41904218-41904218	chr10	41904218	41904218	1	0.483091787439614	0.193904
chr4:48102895-48102895	chr4	48102895	48102895	1	0.483091787439614	0.193904
chr8:44342230-44342230	chr8	44342230	44342230	1	0.483091787439614	0.193904
chr21:8988294-8988294	chr21	8988294	8988294	1	0.483091787439614	0.193904
chr3:87812383-87812383	chr3	87812383	87812383	1	0.483091787439614	0.193904
chr2:139425347-139425347	chr2	139425347	139425347	1	0.483091787439614	0.193904
chr1:164129229-164129263	chr1	164129229	164129263	3	1.44927536231884	0.581712
chr16:51133761-51133761	chr16	51133761	51133761	2	0.966183574879227	0.387808
chr5:165875897-165875908	chr5	165875897	165875908	2	0.966183574879227	0.387808
chr5:51824537-51824537	chr5	51824537	51824537	2	0.966183574879227	0.387808
chr8:43237769-43237769	chr8	43237769	43237769	1	0.483091787439614	0.193904
chr10:77660627-77660627	chr10	77660627	77660627	1	0.483091787439614	0.193904
chr2:203398091-203398091	chr2	203398091	203398091	1	0.483091787439614	0.193904
chr12:16050040-16050040	chr12	16050040	16050040	1	0.483091787439614	0.193904
chr13:24117811-24117811	chr13	24117811	24117811	1	0.483091787439614	0.193904
chr21:19802709-19802709	chr21	19802709	19802709	2	0.966183574879227	0.387808
chr20:62311793-62311796	chr20	62311793	62311796	2	0.966183574879227	0.387808
chr12:127554128-127554128	chr12	127554128	127554128	2	0.966183574879227	0.387808
chr8:89850308-89850308	chr8	89850308	89850308	1	0.483091787439614	0.193904
chr4:64175-64175	chr4	64175	64175	1	0.483091787439614	0.193904
chr10:57708436-57708436	chr10	57708436	57708436	1	0.483091787439614	0.193904
chrX:107285167-107285167	chrX	107285167	107285167	2	0.966183574879227	0.387808
chr3:75548830-75548830	chr3	75548830	75548830	2	0.966183574879227	0.387808
chr1:179479915-179479915	chr1	179479915	179479915	1	0.483091787439614	0.193904
chr9:95444200-95444200	chr9	95444200	95444200	1	0.483091787439614	0.193904
chr8:93578859-93578859	chr8	93578859	93578859	1	0.483091787439614	0.193904
chr5:33457183-33457209	chr5	33457183	33457209	9	4.34782608695652	1.74513
chr4:190066731-190066731	chr4	190066731	190066731	2	0.966183574879227	0.387808
chr18:2451755-2451762	chr18	2451755	2451762	2	0.966183574879227	0.387808
chr16:14353351-14353351	chr16	14353351	14353351	1	0.483091787439614	0.193904
chr5:111282967-111282967	chr5	111282967	111282967	2	0.966183574879227	0.387808
chr21:8436998-8436998	chr21	8436998	8436998	1	0.483091787439614	0.193904
chr19:10528671-10528671	chr19	10528671	10528671	1	0.483091787439614	0.193904
chr11:71663662-71663662	chr11	71663662	71663662	2	0.966183574879227	0.387808
chr11:67932253-67932253	chr11	67932253	67932253	1	0.483091787439614	0.193904
chr13:35061062-35061062	chr13	35061062	35061062	1	0.483091787439614	0.193904
chr5:136427859-136427859	chr5	136427859	136427859	1	0.483091787439614	0.193904
chr15:56553884-56553884	chr15	56553884	56553884	1	0.483091787439614	0.193904
chr3:38022033-38022033	chr3	38022033	38022033	1	0.483091787439614	0.193904
chr5:102756243-102756276	chr5	102756243	102756276	2	0.966183574879227	0.387808
chr2:24856381-24856381	chr2	24856381	24856381	3	1.44927536231884	0.581712
chr4:4083367-4083367	chr4	4083367	4083367	2	0.966183574879227	0.387808
chr17:21970505-21970505	chr17	21970505	21970505	2	0.966183574879227	0.387808
chr21:36804269-36804269	chr21	36804269	36804269	2	0.966183574879227	0.387808
chr1:34028696-34028696	chr1	34028696	34028696	1	0.483091787439614	0.193904
chr21:8240882-8240882	chr21	8240882	8240882	1	0.483091787439614	0.193904
chr4:83055965-83055965	chr4	83055965	83055965	1	0.483091787439614	0.193904
chrX:8748618-8748618	chrX	8748618	8748618	1	0.483091787439614	0.193904
chr11:71568136-71568136	chr11	71568136	71568136	1	0.483091787439614	0.193904
chr21:42184677-42184677	chr21	42184677	42184677	1	0.483091787439614	0.193904
chr21:8393830-8393830	chr21	8393830	8393830	1	0.483091787439614	0.193904
chr10:95685247-95685247	chr10	95685247	95685247	1	0.483091787439614	0.193904
chr2:44937217-44937217	chr2	44937217	44937217	1	0.483091787439614	0.193904
chr4:84373221-84373262	chr4	84373221	84373262	3	1.44927536231884	0.581712
chr17:9025197-9025216	chr17	9025197	9025216	3	1.44927536231884	0.581712
chr17:24152134-24152134	chr17	24152134	24152134	2	0.966183574879227	0.387808
chr6:7658944-7658944	chr6	7658944	7658944	1	0.483091787439614	0.193904
chr9:14312754-14312754	chr9	14312754	14312754	1	0.483091787439614	0.193904
chr4:9024439-9024445	chr4	9024439	9024445	2	0.966183574879227	0.387808
chr7:97905004-97905004	chr7	97905004	97905004	1	0.483091787439614	0.193904
chrY:18468618-18468618	chrY	18468618	18468618	2	0.966183574879227	0.387808
chr6:33633338-33633338	chr6	33633338	33633338	1	0.483091787439614	0.193904
chr19:53942167-53942167	chr19	53942167	53942167	1	0.483091787439614	0.193904
chr6:126660853-126660853	chr6	126660853	126660853	1	0.483091787439614	0.193904
chr7:133447432-133447432	chr7	133447432	133447432	1	0.483091787439614	0.193904
chr6:39713996-39714015	chr6	39713996	39714015	4	1.93236714975845	0.775615
chr13:82176400-82176400	chr13	82176400	82176400	2	0.966183574879227	0.387808
chrY:279957-279957	chrY	279957	279957	1	0.483091787439614	0.193904
chr2:32916272-32916272	chr2	32916272	32916272	1	0.483091787439614	0.193904
chr15:101148736-101148736	chr15	101148736	101148736	1	0.483091787439614	0.193904
chr22:45949161-45949161	chr22	45949161	45949161	4	1.93236714975845	0.775615
chr11:117289079-117289079	chr11	117289079	117289079	3	1.44927536231884	0.581712
chr10:103923850-103923850	chr10	103923850	103923850	1	0.483091787439614	0.193904
chr2:75514881-75514881	chr2	75514881	75514881	2	0.966183574879227	0.387808
chr8:12577043-12577043	chr8	12577043	12577043	1	0.483091787439614	0.193904
chr16:75378812-75378812	chr16	75378812	75378812	3	1.44927536231884	0.581712
chrX:76344595-76344595	chrX	76344595	76344595	2	0.966183574879227	0.387808
chr2:238332019-238332019	chr2	238332019	238332019	1	0.483091787439614	0.193904
chr4:42013189-42013189	chr4	42013189	42013189	1	0.483091787439614	0.193904
