id	chr	start	end	tag	tag%	abs
chr11:39855261-39855261	chr11	39855261	39855261	1	0.305810397553517	0.134786
chr10:79593237-79593237	chr10	79593237	79593237	1	0.305810397553517	0.134786
chrX:123459549-123459549	chrX	123459549	123459549	1	0.305810397553517	0.134786
chr2:229180970-229180970	chr2	229180970	229180970	1	0.305810397553517	0.134786
chr2:122420318-122420318	chr2	122420318	122420318	1	0.305810397553517	0.134786
chrY:1705172-1705172	chrY	1705172	1705172	1	0.305810397553517	0.134786
chr4:90157573-90157573	chr4	90157573	90157573	1	0.305810397553517	0.134786
chr13:100148606-100148606	chr13	100148606	100148606	1	0.305810397553517	0.134786
chr21:10340034-10340034	chr21	10340034	10340034	1	0.305810397553517	0.134786
chr15:70387990-70387990	chr15	70387990	70387990	1	0.305810397553517	0.134786
chr17:44771202-44771202	chr17	44771202	44771202	1	0.305810397553517	0.134786
chr4:99815773-99815773	chr4	99815773	99815773	1	0.305810397553517	0.134786
chr19:20062518-20062518	chr19	20062518	20062518	1	0.305810397553517	0.134786
chr11:128289808-128289833	chr11	128289808	128289833	3	0.917431192660551	0.404357
chr8:67242169-67242169	chr8	67242169	67242169	2	0.611620795107034	0.269571
chr15:17777630-17777630	chr15	17777630	17777630	1	0.305810397553517	0.134786
chrY:56676263-56676263	chrY	56676263	56676263	3	0.917431192660551	0.404357
chr15:17625669-17625669	chr15	17625669	17625669	1	0.305810397553517	0.134786
chr2:32916406-32916568	chr2	32916406	32916568	6	1.8348623853211	0.808714
chr5:145503596-145503596	chr5	145503596	145503596	1	0.305810397553517	0.134786
chr9:128699192-128699192	chr9	128699192	128699192	1	0.305810397553517	0.134786
chr2:14055421-14055421	chr2	14055421	14055421	1	0.305810397553517	0.134786
chr6:32187411-32187416	chr6	32187411	32187416	4	1.22324159021407	0.539143
chr19:33400185-33400185	chr19	33400185	33400185	1	0.305810397553517	0.134786
chr1:240539455-240539456	chr1	240539455	240539456	2	0.611620795107034	0.269571
chr10:70576290-70576290	chr10	70576290	70576290	1	0.305810397553517	0.134786
chr15:17721101-17721101	chr15	17721101	17721101	1	0.305810397553517	0.134786
chr11:48486969-48486969	chr11	48486969	48486969	2	0.611620795107034	0.269571
chr16:20495846-20495846	chr16	20495846	20495846	2	0.611620795107034	0.269571
chr2:208216556-208216556	chr2	208216556	208216556	1	0.305810397553517	0.134786
chr13:71863148-71863151	chr13	71863148	71863151	3	0.917431192660551	0.404357
chr21:36169638-36169638	chr21	36169638	36169638	1	0.305810397553517	0.134786
chr3:114176097-114176097	chr3	114176097	114176097	1	0.305810397553517	0.134786
chr1:143193016-143193016	chr1	143193016	143193016	1	0.305810397553517	0.134786
chr21:8399024-8399613	chr21	8399024	8399613	2	0.611620795107034	0.269571
chr15:76185344-76185377	chr15	76185344	76185377	2	0.611620795107034	0.269571
chr2:88833449-88833449	chr2	88833449	88833449	1	0.305810397553517	0.134786
chrY:899912-899912	chrY	899912	899912	1	0.305810397553517	0.134786
chr15:36851281-36851281	chr15	36851281	36851281	1	0.305810397553517	0.134786
chr9:134357273-134357273	chr9	134357273	134357273	1	0.305810397553517	0.134786
chr7:76989982-76989982	chr7	76989982	76989982	1	0.305810397553517	0.134786
chr14:35085235-35085235	chr14	35085235	35085235	1	0.305810397553517	0.134786
chr2:115192984-115192984	chr2	115192984	115192984	2	0.611620795107034	0.269571
chr18:20087466-20087466	chr18	20087466	20087466	1	0.305810397553517	0.134786
chr5:94346677-94346677	chr5	94346677	94346677	1	0.305810397553517	0.134786
chr3:174087510-174087510	chr3	174087510	174087510	1	0.305810397553517	0.134786
chr16:3184131-3184131	chr16	3184131	3184131	1	0.305810397553517	0.134786
chr13:43047605-43047605	chr13	43047605	43047605	2	0.611620795107034	0.269571
chr4:34009735-34009770	chr4	34009735	34009770	2	0.611620795107034	0.269571
chr4:64424138-64424143	chr4	64424138	64424143	2	0.611620795107034	0.269571
chrX:146125028-146125028	chrX	146125028	146125028	2	0.611620795107034	0.269571
chr18:39911594-39911594	chr18	39911594	39911594	1	0.305810397553517	0.134786
chrX:15117053-15117053	chrX	15117053	15117053	1	0.305810397553517	0.134786
chr13:43716966-43716966	chr13	43716966	43716966	4	1.22324159021407	0.539143
chr20:61337832-61337832	chr20	61337832	61337832	1	0.305810397553517	0.134786
chr8:29657056-29657056	chr8	29657056	29657056	1	0.305810397553517	0.134786
chr5:13821746-13821746	chr5	13821746	13821746	1	0.305810397553517	0.134786
chr2:201086000-201086000	chr2	201086000	201086000	1	0.305810397553517	0.134786
chr5:38027213-38027213	chr5	38027213	38027213	1	0.305810397553517	0.134786
chr13:89239870-89239870	chr13	89239870	89239870	2	0.611620795107034	0.269571
chr22:36968672-36968672	chr22	36968672	36968672	1	0.305810397553517	0.134786
chr14:68151822-68151822	chr14	68151822	68151822	1	0.305810397553517	0.134786
chr18:9368047-9368082	chr18	9368047	9368082	2	0.611620795107034	0.269571
chr9:12828334-12828334	chr9	12828334	12828334	1	0.305810397553517	0.134786
chr12:11465742-11465773	chr12	11465742	11465773	2	0.611620795107034	0.269571
chr9:5545096-5545096	chr9	5545096	5545096	1	0.305810397553517	0.134786
chr7:34504489-34504489	chr7	34504489	34504489	2	0.611620795107034	0.269571
chr9:120088996-120088996	chr9	120088996	120088996	1	0.305810397553517	0.134786
chr4:128575361-128575361	chr4	128575361	128575361	1	0.305810397553517	0.134786
chr4:110729470-110729470	chr4	110729470	110729470	1	0.305810397553517	0.134786
chr6:113532445-113532445	chr6	113532445	113532445	1	0.305810397553517	0.134786
chr1:45428848-45428848	chr1	45428848	45428848	1	0.305810397553517	0.134786
chr12:26549333-26549333	chr12	26549333	26549333	1	0.305810397553517	0.134786
chr6:86623406-86623450	chr6	86623406	86623450	2	0.611620795107034	0.269571
chr4:22863010-22863010	chr4	22863010	22863010	1	0.305810397553517	0.134786
chr14:58474638-58474638	chr14	58474638	58474638	1	0.305810397553517	0.134786
chr17:38289679-38289679	chr17	38289679	38289679	2	0.611620795107034	0.269571
chr15:94564525-94564525	chr15	94564525	94564525	1	0.305810397553517	0.134786
chr1:123290630-123290630	chr1	123290630	123290630	1	0.305810397553517	0.134786
chr20:53996254-53996254	chr20	53996254	53996254	1	0.305810397553517	0.134786
chrX:27694794-27694794	chrX	27694794	27694794	1	0.305810397553517	0.134786
chr6:11285728-11285749	chr6	11285728	11285749	3	0.917431192660551	0.404357
chr21:33484409-33484409	chr21	33484409	33484409	2	0.611620795107034	0.269571
chr20:60091935-60091976	chr20	60091935	60091976	4	1.22324159021407	0.539143
chr7:71884781-71884781	chr7	71884781	71884781	1	0.305810397553517	0.134786
chr17:21287417-21287417	chr17	21287417	21287417	3	0.917431192660551	0.404357
chr15:18355797-18355797	chr15	18355797	18355797	2	0.611620795107034	0.269571
chr10:97366584-97366584	chr10	97366584	97366584	1	0.305810397553517	0.134786
chrX:109114634-109114634	chrX	109114634	109114634	1	0.305810397553517	0.134786
chr11:50103454-50103454	chr11	50103454	50103454	2	0.611620795107034	0.269571
chr19:47719636-47719636	chr19	47719636	47719636	1	0.305810397553517	0.134786
chr8:7332876-7332876	chr8	7332876	7332876	1	0.305810397553517	0.134786
chr3:118386847-118386847	chr3	118386847	118386847	2	0.611620795107034	0.269571
chr9:107491014-107491014	chr9	107491014	107491014	1	0.305810397553517	0.134786
chr10:110111772-110111772	chr10	110111772	110111772	2	0.611620795107034	0.269571
chr14:39626921-39626926	chr14	39626921	39626926	2	0.611620795107034	0.269571
chr6:106194943-106194943	chr6	106194943	106194943	1	0.305810397553517	0.134786
chr6:92349521-92349521	chr6	92349521	92349521	1	0.305810397553517	0.134786
chr17:80332985-80332986	chr17	80332985	80332986	3	0.917431192660551	0.404357
chr1:143253099-143253099	chr1	143253099	143253099	1	0.305810397553517	0.134786
chr14:83781697-83781697	chr14	83781697	83781697	1	0.305810397553517	0.134786
chr1:84772617-84772622	chr1	84772617	84772622	3	0.917431192660551	0.404357
chr9:87230492-87230492	chr9	87230492	87230492	1	0.305810397553517	0.134786
chr21:30237113-30237113	chr21	30237113	30237113	1	0.305810397553517	0.134786
chr15:99698651-99698651	chr15	99698651	99698651	1	0.305810397553517	0.134786
chr7:55979110-55979110	chr7	55979110	55979110	1	0.305810397553517	0.134786
chr4:49722719-49722719	chr4	49722719	49722719	3	0.917431192660551	0.404357
chrX:38848283-38848283	chrX	38848283	38848283	2	0.611620795107034	0.269571
chr17:44842554-44842554	chr17	44842554	44842554	1	0.305810397553517	0.134786
chr18:71841235-71841235	chr18	71841235	71841235	2	0.611620795107034	0.269571
chr19:56170192-56170192	chr19	56170192	56170192	4	1.22324159021407	0.539143
chr6:107186344-107186344	chr6	107186344	107186344	1	0.305810397553517	0.134786
chr19:33409975-33409975	chr19	33409975	33409975	2	0.611620795107034	0.269571
chr12:6631158-6631158	chr12	6631158	6631158	1	0.305810397553517	0.134786
chr15:45191030-45191065	chr15	45191030	45191065	4	1.22324159021407	0.539143
chr1:936210-936210	chr1	936210	936210	1	0.305810397553517	0.134786
chr5:24853133-24853133	chr5	24853133	24853133	2	0.611620795107034	0.269571
chr13:20147841-20147841	chr13	20147841	20147841	1	0.305810397553517	0.134786
chr5:49659937-49659937	chr5	49659937	49659937	1	0.305810397553517	0.134786
chr1:25255149-25255149	chr1	25255149	25255149	1	0.305810397553517	0.134786
chr8:88427279-88427279	chr8	88427279	88427279	1	0.305810397553517	0.134786
chr5:33221025-33221025	chr5	33221025	33221025	1	0.305810397553517	0.134786
chr16:34588251-34588251	chr16	34588251	34588251	1	0.305810397553517	0.134786
chr7:66512413-66512413	chr7	66512413	66512413	2	0.611620795107034	0.269571
chr17:21894735-21894735	chr17	21894735	21894735	1	0.305810397553517	0.134786
chr14:79263000-79263033	chr14	79263000	79263033	2	0.611620795107034	0.269571
chr2:164929497-164929525	chr2	164929497	164929525	2	0.611620795107034	0.269571
chr2:231812532-231812532	chr2	231812532	231812532	1	0.305810397553517	0.134786
chr20:26123999-26123999	chr20	26123999	26123999	1	0.305810397553517	0.134786
chr4:32207888-32207888	chr4	32207888	32207888	1	0.305810397553517	0.134786
chr11:111115559-111115559	chr11	111115559	111115559	1	0.305810397553517	0.134786
chr2:229630279-229630279	chr2	229630279	229630279	1	0.305810397553517	0.134786
chr9:130338494-130338522	chr9	130338494	130338522	3	0.917431192660551	0.404357
chr9:35725215-35725215	chr9	35725215	35725215	1	0.305810397553517	0.134786
chr15:18250971-18250971	chr15	18250971	18250971	1	0.305810397553517	0.134786
chr15:17876676-17876676	chr15	17876676	17876676	1	0.305810397553517	0.134786
chr1:143238152-143238152	chr1	143238152	143238152	1	0.305810397553517	0.134786
chr17:33928883-33928883	chr17	33928883	33928883	2	0.611620795107034	0.269571
chrX:112468917-112468917	chrX	112468917	112468917	1	0.305810397553517	0.134786
chr1:181096252-181096252	chr1	181096252	181096252	1	0.305810397553517	0.134786
chr11:9195239-9195239	chr11	9195239	9195239	3	0.917431192660551	0.404357
chr1:82135619-82135619	chr1	82135619	82135619	1	0.305810397553517	0.134786
chr11:65130422-65130422	chr11	65130422	65130422	1	0.305810397553517	0.134786
chr10:122765664-122765664	chr10	122765664	122765664	1	0.305810397553517	0.134786
chr4:126252044-126252044	chr4	126252044	126252044	1	0.305810397553517	0.134786
chr3:90614004-90614004	chr3	90614004	90614004	2	0.611620795107034	0.269571
chr11:53344333-53344333	chr11	53344333	53344333	1	0.305810397553517	0.134786
chr1:37482990-37482990	chr1	37482990	37482990	1	0.305810397553517	0.134786
chr5:159060983-159060983	chr5	159060983	159060983	3	0.917431192660551	0.404357
chr6:70487522-70487522	chr6	70487522	70487522	2	0.611620795107034	0.269571
chr9:102363419-102363449	chr9	102363419	102363449	3	0.917431192660551	0.404357
chr2:235192043-235192043	chr2	235192043	235192043	1	0.305810397553517	0.134786
chr7:76491866-76491866	chr7	76491866	76491866	1	0.305810397553517	0.134786
chr4:30205800-30205800	chr4	30205800	30205800	2	0.611620795107034	0.269571
chr8:123071452-123071452	chr8	123071452	123071452	2	0.611620795107034	0.269571
chr3:130148465-130148465	chr3	130148465	130148465	2	0.611620795107034	0.269571
chr14:102363806-102363806	chr14	102363806	102363806	2	0.611620795107034	0.269571
chr5:100267357-100267357	chr5	100267357	100267357	2	0.611620795107034	0.269571
chr7:28705428-28705428	chr7	28705428	28705428	2	0.611620795107034	0.269571
chr3:120876518-120876518	chr3	120876518	120876518	1	0.305810397553517	0.134786
chr16:9042701-9042701	chr16	9042701	9042701	1	0.305810397553517	0.134786
chr11:58374128-58374128	chr11	58374128	58374128	2	0.611620795107034	0.269571
chr15:37537585-37537585	chr15	37537585	37537585	1	0.305810397553517	0.134786
chr17:10576751-10576751	chr17	10576751	10576751	1	0.305810397553517	0.134786
chr4:161052637-161052637	chr4	161052637	161052637	2	0.611620795107034	0.269571
chr15:84710776-84710776	chr15	84710776	84710776	1	0.305810397553517	0.134786
chr17:47104169-47104169	chr17	47104169	47104169	1	0.305810397553517	0.134786
chr3:53284532-53284532	chr3	53284532	53284532	1	0.305810397553517	0.134786
