id	chr	start	end	tag	tag%	abs
chr15:18963827-18963827	chr15	18963827	18963827	1	0.43859649122807	0.181776
chr1:186930359-186930359	chr1	186930359	186930359	2	0.87719298245614	0.363553
chr5:49559535-49559535	chr5	49559535	49559535	1	0.43859649122807	0.181776
chr5:34537233-34537233	chr5	34537233	34537233	2	0.87719298245614	0.363553
chr3:177716750-177716750	chr3	177716750	177716750	1	0.43859649122807	0.181776
chr6:87719375-87719375	chr6	87719375	87719375	1	0.43859649122807	0.181776
chr10:103743589-103743589	chr10	103743589	103743589	2	0.87719298245614	0.363553
chr5:44902938-44902960	chr5	44902938	44902960	2	0.87719298245614	0.363553
chr20:18929534-18929534	chr20	18929534	18929534	2	0.87719298245614	0.363553
chr13:34076401-34076401	chr13	34076401	34076401	1	0.43859649122807	0.181776
chr9:96908675-96908675	chr9	96908675	96908675	1	0.43859649122807	0.181776
chr11:14970134-14970134	chr11	14970134	14970134	2	0.87719298245614	0.363553
chr2:169187882-169187882	chr2	169187882	169187882	2	0.87719298245614	0.363553
chr17:51636076-51636076	chr17	51636076	51636076	2	0.87719298245614	0.363553
chr3:117991429-117991429	chr3	117991429	117991429	2	0.87719298245614	0.363553
chr8:102542513-102542513	chr8	102542513	102542513	1	0.43859649122807	0.181776
chr15:19273139-19273139	chr15	19273139	19273139	1	0.43859649122807	0.181776
chr7:105305317-105305317	chr7	105305317	105305317	1	0.43859649122807	0.181776
chr10:71026928-71026928	chr10	71026928	71026928	1	0.43859649122807	0.181776
chr14:44963148-44963148	chr14	44963148	44963148	1	0.43859649122807	0.181776
chrY:19249851-19249851	chrY	19249851	19249851	1	0.43859649122807	0.181776
chr21:8464285-8464285	chr21	8464285	8464285	1	0.43859649122807	0.181776
chr16:5880845-5880845	chr16	5880845	5880845	2	0.87719298245614	0.363553
chr1:125179223-125179223	chr1	125179223	125179223	1	0.43859649122807	0.181776
chr5:130544128-130544128	chr5	130544128	130544128	1	0.43859649122807	0.181776
chr3:197607186-197607186	chr3	197607186	197607186	1	0.43859649122807	0.181776
chr11:52587413-52587413	chr11	52587413	52587413	1	0.43859649122807	0.181776
chr3:163859523-163859523	chr3	163859523	163859523	1	0.43859649122807	0.181776
chr10:26492144-26492188	chr10	26492144	26492188	2	0.87719298245614	0.363553
chr3:46959974-46959974	chr3	46959974	46959974	2	0.87719298245614	0.363553
chr12:13865219-13865219	chr12	13865219	13865219	1	0.43859649122807	0.181776
chr7:42496235-42496235	chr7	42496235	42496235	2	0.87719298245614	0.363553
chr21:5718974-5718974	chr21	5718974	5718974	1	0.43859649122807	0.181776
chr17:16594710-16594710	chr17	16594710	16594710	2	0.87719298245614	0.363553
chr17:8222849-8222849	chr17	8222849	8222849	1	0.43859649122807	0.181776
chr5:18326993-18326993	chr5	18326993	18326993	3	1.31578947368421	0.545329
chr12:10526596-10526596	chr12	10526596	10526596	1	0.43859649122807	0.181776
chr4:102397304-102397304	chr4	102397304	102397304	3	1.31578947368421	0.545329
chr6:91747668-91747668	chr6	91747668	91747668	2	0.87719298245614	0.363553
chr11:75971511-75971511	chr11	75971511	75971511	1	0.43859649122807	0.181776
chr11:52652843-52652843	chr11	52652843	52652843	1	0.43859649122807	0.181776
chr3:169236633-169236633	chr3	169236633	169236633	1	0.43859649122807	0.181776
chr9:109790053-109790053	chr9	109790053	109790053	1	0.43859649122807	0.181776
chr2:108471516-108471516	chr2	108471516	108471516	2	0.87719298245614	0.363553
chr5:113756868-113756870	chr5	113756868	113756870	2	0.87719298245614	0.363553
chr11:52327081-52327081	chr11	52327081	52327081	1	0.43859649122807	0.181776
chr1:143206234-143206234	chr1	143206234	143206234	1	0.43859649122807	0.181776
chr11:118940912-118940912	chr11	118940912	118940912	1	0.43859649122807	0.181776
chr17:82376219-82376253	chr17	82376219	82376253	2	0.87719298245614	0.363553
chr9:19160155-19160155	chr9	19160155	19160155	1	0.43859649122807	0.181776
chrX:155851587-155851587	chrX	155851587	155851587	2	0.87719298245614	0.363553
chr19:43222861-43222861	chr19	43222861	43222861	1	0.43859649122807	0.181776
chr8:138881590-138881590	chr8	138881590	138881590	1	0.43859649122807	0.181776
chr1:62023405-62023405	chr1	62023405	62023405	1	0.43859649122807	0.181776
chr22:26299225-26299225	chr22	26299225	26299225	1	0.43859649122807	0.181776
chr8:19100679-19100679	chr8	19100679	19100679	1	0.43859649122807	0.181776
chrX:15853230-15853230	chrX	15853230	15853230	1	0.43859649122807	0.181776
