id	chr	start	end	tag	tag%	abs
chr1:124292736-124292736	chr1	124292736	124292736	1	0.10183299389002	0.0433394
chr10:119133810-119133810	chr10	119133810	119133810	1	0.10183299389002	0.0433394
chr20:19097144-19097144	chr20	19097144	19097144	1	0.10183299389002	0.0433394
chr18:77769610-77769610	chr18	77769610	77769610	2	0.203665987780041	0.0866788
chr16:77348749-77348749	chr16	77348749	77348749	2	0.203665987780041	0.0866788
chr4:52560489-52560494	chr4	52560489	52560494	2	0.203665987780041	0.0866788
chrX:48959078-48959078	chrX	48959078	48959078	1	0.10183299389002	0.0433394
chr9:118204832-118204832	chr9	118204832	118204832	1	0.10183299389002	0.0433394
chr12:39544685-39544685	chr12	39544685	39544685	1	0.10183299389002	0.0433394
chr8:52026383-52026383	chr8	52026383	52026383	1	0.10183299389002	0.0433394
chr5:49601531-49601531	chr5	49601531	49601531	1	0.10183299389002	0.0433394
chr9:115328945-115328945	chr9	115328945	115328945	1	0.10183299389002	0.0433394
chr4:190181085-190181085	chr4	190181085	190181085	1	0.10183299389002	0.0433394
chr7:84675430-84675436	chr7	84675430	84675436	2	0.203665987780041	0.0866788
chr6:60771066-60771066	chr6	60771066	60771066	1	0.10183299389002	0.0433394
chr2:95678860-95678860	chr2	95678860	95678860	1	0.10183299389002	0.0433394
chr17:52394492-52394492	chr17	52394492	52394492	1	0.10183299389002	0.0433394
chr16:1761426-1761426	chr16	1761426	1761426	1	0.10183299389002	0.0433394
chr1:78036209-78036210	chr1	78036209	78036210	4	0.407331975560081	0.173358
chr13:41366195-41366196	chr13	41366195	41366196	4	0.407331975560081	0.173358
chr4:145886671-145886671	chr4	145886671	145886671	1	0.10183299389002	0.0433394
chr5:66218616-66218616	chr5	66218616	66218616	1	0.10183299389002	0.0433394
chr6:122014555-122014555	chr6	122014555	122014555	1	0.10183299389002	0.0433394
chr7:129442844-129442844	chr7	129442844	129442844	1	0.10183299389002	0.0433394
chr16:14824359-14824361	chr16	14824359	14824361	2	0.203665987780041	0.0866788
chr11:93201994-93201996	chr11	93201994	93201996	2	0.203665987780041	0.0866788
chr11:37740871-37740871	chr11	37740871	37740871	1	0.10183299389002	0.0433394
chr8:78805889-78805889	chr8	78805889	78805889	1	0.10183299389002	0.0433394
chr16:75452570-75452610	chr16	75452570	75452610	2	0.203665987780041	0.0866788
chr9:15457833-15457833	chr9	15457833	15457833	1	0.10183299389002	0.0433394
chr15:96458924-96458924	chr15	96458924	96458924	1	0.10183299389002	0.0433394
chr1:69295846-69295846	chr1	69295846	69295846	1	0.10183299389002	0.0433394
chr19:17734903-17734903	chr19	17734903	17734903	2	0.203665987780041	0.0866788
chr9:39741433-39741433	chr9	39741433	39741433	1	0.10183299389002	0.0433394
chr4:13981943-13981943	chr4	13981943	13981943	1	0.10183299389002	0.0433394
chr9:69712109-69712109	chr9	69712109	69712109	1	0.10183299389002	0.0433394
chr3:50133948-50133948	chr3	50133948	50133948	2	0.203665987780041	0.0866788
chr4:50640792-50640792	chr4	50640792	50640792	1	0.10183299389002	0.0433394
chrY:26395109-26395109	chrY	26395109	26395109	1	0.10183299389002	0.0433394
chr9:77974982-77974982	chr9	77974982	77974982	2	0.203665987780041	0.0866788
chr9:42284120-42284120	chr9	42284120	42284120	1	0.10183299389002	0.0433394
chr4:133966116-133966116	chr4	133966116	133966116	1	0.10183299389002	0.0433394
chr10:59406833-59406833	chr10	59406833	59406833	1	0.10183299389002	0.0433394
chr16:28477511-28477511	chr16	28477511	28477511	1	0.10183299389002	0.0433394
chr18:35648469-35648469	chr18	35648469	35648469	1	0.10183299389002	0.0433394
chrX:121369744-121369744	chrX	121369744	121369744	1	0.10183299389002	0.0433394
chr16:80687091-80687091	chr16	80687091	80687091	1	0.10183299389002	0.0433394
chr6:28725373-28725404	chr6	28725373	28725404	2	0.203665987780041	0.0866788
chr14:20105914-20105914	chr14	20105914	20105914	1	0.10183299389002	0.0433394
chr7:49179403-49179403	chr7	49179403	49179403	3	0.305498981670061	0.130018
chr19:4672986-4672986	chr19	4672986	4672986	1	0.10183299389002	0.0433394
chr11:53072060-53072060	chr11	53072060	53072060	2	0.203665987780041	0.0866788
chr15:84235286-84235286	chr15	84235286	84235286	1	0.10183299389002	0.0433394
chr3:111402182-111402182	chr3	111402182	111402182	2	0.203665987780041	0.0866788
chr9:100981026-100981026	chr9	100981026	100981026	1	0.10183299389002	0.0433394
chr11:51091550-51091941	chr11	51091550	51091941	2	0.203665987780041	0.0866788
chr20:23331237-23331237	chr20	23331237	23331237	1	0.10183299389002	0.0433394
chr18:8272688-8272723	chr18	8272688	8272723	5	0.509164969450102	0.216697
chr2:143117743-143117743	chr2	143117743	143117743	1	0.10183299389002	0.0433394
chr10:66211126-66211148	chr10	66211126	66211148	2	0.203665987780041	0.0866788
chr9:32376227-32376227	chr9	32376227	32376227	2	0.203665987780041	0.0866788
chr5:160819183-160819187	chr5	160819183	160819187	2	0.203665987780041	0.0866788
chr19:77863-77863	chr19	77863	77863	1	0.10183299389002	0.0433394
chr13:109353084-109353084	chr13	109353084	109353084	1	0.10183299389002	0.0433394
chrX:103387211-103387211	chrX	103387211	103387211	1	0.10183299389002	0.0433394
chr15:17981547-17981547	chr15	17981547	17981547	1	0.10183299389002	0.0433394
chr5:64811890-64811890	chr5	64811890	64811890	2	0.203665987780041	0.0866788
chr19:24972216-24972216	chr19	24972216	24972216	1	0.10183299389002	0.0433394
chr2:156494871-156494871	chr2	156494871	156494871	1	0.10183299389002	0.0433394
chr4:49573794-49573794	chr4	49573794	49573794	1	0.10183299389002	0.0433394
chr12:29152929-29152929	chr12	29152929	29152929	1	0.10183299389002	0.0433394
chr12:38306-38306	chr12	38306	38306	1	0.10183299389002	0.0433394
chr8:43238116-43238116	chr8	43238116	43238116	2	0.203665987780041	0.0866788
chrX:143629560-143629560	chrX	143629560	143629560	2	0.203665987780041	0.0866788
chr21:36600796-36600802	chr21	36600796	36600802	2	0.203665987780041	0.0866788
chr2:60147560-60147560	chr2	60147560	60147560	1	0.10183299389002	0.0433394
chr16:62371692-62371692	chr16	62371692	62371692	1	0.10183299389002	0.0433394
chr3:27230085-27230085	chr3	27230085	27230085	1	0.10183299389002	0.0433394
chr5:12947511-12947511	chr5	12947511	12947511	1	0.10183299389002	0.0433394
chr13:48865233-48865233	chr13	48865233	48865233	2	0.203665987780041	0.0866788
chr1:16616920-16616920	chr1	16616920	16616920	1	0.10183299389002	0.0433394
chr2:181691643-181691643	chr2	181691643	181691643	1	0.10183299389002	0.0433394
chr12:111765753-111765753	chr12	111765753	111765753	1	0.10183299389002	0.0433394
chrX:17721746-17721746	chrX	17721746	17721746	2	0.203665987780041	0.0866788
chr17:38645030-38645030	chr17	38645030	38645030	1	0.10183299389002	0.0433394
chr12:111558450-111558450	chr12	111558450	111558450	1	0.10183299389002	0.0433394
chr18:67003051-67003051	chr18	67003051	67003051	1	0.10183299389002	0.0433394
chr1:122955208-122955208	chr1	122955208	122955208	1	0.10183299389002	0.0433394
chr4:124803803-124803803	chr4	124803803	124803803	1	0.10183299389002	0.0433394
chr1:114470880-114470880	chr1	114470880	114470880	2	0.203665987780041	0.0866788
chr4:49709412-49709454	chr4	49709412	49709454	2	0.203665987780041	0.0866788
chr6:163420516-163420516	chr6	163420516	163420516	2	0.203665987780041	0.0866788
chr22:15841749-15841749	chr22	15841749	15841749	1	0.10183299389002	0.0433394
chr19:42228790-42228835	chr19	42228790	42228835	4	0.407331975560081	0.173358
chr10:128874298-128874306	chr10	128874298	128874306	3	0.305498981670061	0.130018
chr18:2140738-2140773	chr18	2140738	2140773	2	0.203665987780041	0.0866788
chr10:77192631-77192631	chr10	77192631	77192631	1	0.10183299389002	0.0433394
chr9:6457226-6457226	chr9	6457226	6457226	2	0.203665987780041	0.0866788
chr10:6132206-6132218	chr10	6132206	6132218	2	0.203665987780041	0.0866788
chrX:55870463-55870463	chrX	55870463	55870463	1	0.10183299389002	0.0433394
chr4:190179919-190179919	chr4	190179919	190179919	1	0.10183299389002	0.0433394
chr18:49059127-49059127	chr18	49059127	49059127	1	0.10183299389002	0.0433394
chr13:98636208-98636208	chr13	98636208	98636208	1	0.10183299389002	0.0433394
chr21:26115060-26115060	chr21	26115060	26115060	2	0.203665987780041	0.0866788
chr11:51415646-51415646	chr11	51415646	51415646	1	0.10183299389002	0.0433394
chrY:11298020-11298020	chrY	11298020	11298020	1	0.10183299389002	0.0433394
chr10:71736214-71736214	chr10	71736214	71736214	1	0.10183299389002	0.0433394
chr21:7927870-7927870	chr21	7927870	7927870	1	0.10183299389002	0.0433394
chr3:106369501-106369552	chr3	106369501	106369552	2	0.203665987780041	0.0866788
chrY:6879838-6879838	chrY	6879838	6879838	1	0.10183299389002	0.0433394
chr13:93439548-93439548	chr13	93439548	93439548	2	0.203665987780041	0.0866788
chrX:103812315-103812315	chrX	103812315	103812315	2	0.203665987780041	0.0866788
chr18:15792825-15792825	chr18	15792825	15792825	1	0.10183299389002	0.0433394
chr4:161349835-161349835	chr4	161349835	161349835	1	0.10183299389002	0.0433394
chr2:12069486-12069486	chr2	12069486	12069486	1	0.10183299389002	0.0433394
chr12:65008856-65008896	chr12	65008856	65008896	2	0.203665987780041	0.0866788
chr19:36547613-36547621	chr19	36547613	36547621	2	0.203665987780041	0.0866788
chr8:17473737-17473737	chr8	17473737	17473737	2	0.203665987780041	0.0866788
chr15:32246890-32246895	chr15	32246890	32246895	2	0.203665987780041	0.0866788
chrX:22043187-22043226	chrX	22043187	22043226	2	0.203665987780041	0.0866788
chr11:30724179-30724196	chr11	30724179	30724196	2	0.203665987780041	0.0866788
chr22:15772761-15772761	chr22	15772761	15772761	1	0.10183299389002	0.0433394
chrY:22870-22870	chrY	22870	22870	2	0.203665987780041	0.0866788
chr7:83565864-83565864	chr7	83565864	83565864	2	0.203665987780041	0.0866788
chrX:124856004-124856006	chrX	124856004	124856006	2	0.203665987780041	0.0866788
chrY:2699871-2699906	chrY	2699871	2699906	13	1.32382892057026	0.563412
chrY:26308734-26308734	chrY	26308734	26308734	1	0.10183299389002	0.0433394
chr11:123050657-123050657	chr11	123050657	123050657	2	0.203665987780041	0.0866788
chr8:107322310-107322310	chr8	107322310	107322310	2	0.203665987780041	0.0866788
chrX:67704768-67704768	chrX	67704768	67704768	1	0.10183299389002	0.0433394
chr22:12346763-12346763	chr22	12346763	12346763	2	0.203665987780041	0.0866788
chr5:65031401-65031401	chr5	65031401	65031401	1	0.10183299389002	0.0433394
chr4:18408877-18408877	chr4	18408877	18408877	2	0.203665987780041	0.0866788
chr11:53560711-53560711	chr11	53560711	53560711	1	0.10183299389002	0.0433394
chr14:26463285-26463285	chr14	26463285	26463285	1	0.10183299389002	0.0433394
chrX:74539128-74539157	chrX	74539128	74539157	2	0.203665987780041	0.0866788
chrX:70742761-70742761	chrX	70742761	70742761	1	0.10183299389002	0.0433394
chr5:10128029-10128029	chr5	10128029	10128029	1	0.10183299389002	0.0433394
chr2:107704072-107704072	chr2	107704072	107704072	1	0.10183299389002	0.0433394
chr2:118304152-118304152	chr2	118304152	118304152	1	0.10183299389002	0.0433394
chr2:212654003-212654007	chr2	212654003	212654007	2	0.203665987780041	0.0866788
chr13:46181406-46181439	chr13	46181406	46181439	4	0.407331975560081	0.173358
chr14:49510007-49510007	chr14	49510007	49510007	2	0.203665987780041	0.0866788
chr21:8391953-8391953	chr21	8391953	8391953	1	0.10183299389002	0.0433394
chr4:168618015-168618015	chr4	168618015	168618015	3	0.305498981670061	0.130018
chr2:32916417-32916580	chr2	32916417	32916580	3	0.305498981670061	0.130018
chr20:58553353-58553353	chr20	58553353	58553353	1	0.10183299389002	0.0433394
chr7:36674538-36674538	chr7	36674538	36674538	1	0.10183299389002	0.0433394
chr10:60145782-60145782	chr10	60145782	60145782	2	0.203665987780041	0.0866788
chr4:2770249-2770249	chr4	2770249	2770249	1	0.10183299389002	0.0433394
chr5:25658825-25658825	chr5	25658825	25658825	1	0.10183299389002	0.0433394
chr13:113442863-113442863	chr13	113442863	113442863	1	0.10183299389002	0.0433394
chr10:125351895-125351895	chr10	125351895	125351895	1	0.10183299389002	0.0433394
chr20:4840079-4840079	chr20	4840079	4840079	1	0.10183299389002	0.0433394
chr11:7372925-7372925	chr11	7372925	7372925	1	0.10183299389002	0.0433394
chr16:84518485-84518485	chr16	84518485	84518485	1	0.10183299389002	0.0433394
chr12:98081377-98081418	chr12	98081377	98081418	2	0.203665987780041	0.0866788
chr2:86993430-86993430	chr2	86993430	86993430	2	0.203665987780041	0.0866788
chrX:105818514-105818514	chrX	105818514	105818514	2	0.203665987780041	0.0866788
chr22:16004457-16004457	chr22	16004457	16004457	1	0.10183299389002	0.0433394
chr20:22207261-22207261	chr20	22207261	22207261	1	0.10183299389002	0.0433394
chr9:79869346-79869346	chr9	79869346	79869346	1	0.10183299389002	0.0433394
chr4:49151768-49151768	chr4	49151768	49151768	1	0.10183299389002	0.0433394
chr2:237588828-237588828	chr2	237588828	237588828	1	0.10183299389002	0.0433394
chr7:98018244-98018244	chr7	98018244	98018244	1	0.10183299389002	0.0433394
chr14:92616052-92616052	chr14	92616052	92616052	1	0.10183299389002	0.0433394
chrX:36718746-36718746	chrX	36718746	36718746	1	0.10183299389002	0.0433394
chr3:52538025-52538025	chr3	52538025	52538025	1	0.10183299389002	0.0433394
chr2:2438837-2438837	chr2	2438837	2438837	1	0.10183299389002	0.0433394
chr12:70884398-70884398	chr12	70884398	70884398	1	0.10183299389002	0.0433394
chr12:73737096-73737096	chr12	73737096	73737096	2	0.203665987780041	0.0866788
chr4:186617887-186617887	chr4	186617887	186617887	1	0.10183299389002	0.0433394
chr18:17393787-17393787	chr18	17393787	17393787	1	0.10183299389002	0.0433394
chr17:27880406-27880406	chr17	27880406	27880406	1	0.10183299389002	0.0433394
chr14:16096233-16096233	chr14	16096233	16096233	1	0.10183299389002	0.0433394
chr1:20450240-20450240	chr1	20450240	20450240	1	0.10183299389002	0.0433394
chr15:17006947-17006947	chr15	17006947	17006947	3	0.305498981670061	0.130018
chr15:34007722-34007722	chr15	34007722	34007722	1	0.10183299389002	0.0433394
chr9:39857180-39857180	chr9	39857180	39857180	3	0.305498981670061	0.130018
chr4:24143131-24143131	chr4	24143131	24143131	1	0.10183299389002	0.0433394
chr5:147376417-147376417	chr5	147376417	147376417	1	0.10183299389002	0.0433394
chr11:43731536-43731536	chr11	43731536	43731536	1	0.10183299389002	0.0433394
chrX:137288285-137288285	chrX	137288285	137288285	1	0.10183299389002	0.0433394
chr9:91935478-91935478	chr9	91935478	91935478	4	0.407331975560081	0.173358
chr8:144879246-144879267	chr8	144879246	144879267	2	0.203665987780041	0.0866788
chr22:12288163-12288163	chr22	12288163	12288163	1	0.10183299389002	0.0433394
chr6:106260499-106260499	chr6	106260499	106260499	1	0.10183299389002	0.0433394
chr11:22937824-22937824	chr11	22937824	22937824	1	0.10183299389002	0.0433394
chr7:2237232-2237233	chr7	2237232	2237233	2	0.203665987780041	0.0866788
chr2:58027337-58027337	chr2	58027337	58027337	1	0.10183299389002	0.0433394
chrX:22035527-22035530	chrX	22035527	22035530	3	0.305498981670061	0.130018
chr10:28663916-28663916	chr10	28663916	28663916	3	0.305498981670061	0.130018
chr2:130827382-130827382	chr2	130827382	130827382	1	0.10183299389002	0.0433394
chr12:109496630-109496630	chr12	109496630	109496630	1	0.10183299389002	0.0433394
chr3:93470430-93470760	chr3	93470430	93470760	7	0.712830957230143	0.303376
chr16:56890452-56890452	chr16	56890452	56890452	1	0.10183299389002	0.0433394
chrX:146882570-146882571	chrX	146882570	146882571	3	0.305498981670061	0.130018
chr19:25420749-25420749	chr19	25420749	25420749	1	0.10183299389002	0.0433394
chr3:88131640-88131640	chr3	88131640	88131640	1	0.10183299389002	0.0433394
chr19:6828958-6828958	chr19	6828958	6828958	1	0.10183299389002	0.0433394
chr6:63187587-63187587	chr6	63187587	63187587	1	0.10183299389002	0.0433394
chr3:102665030-102665030	chr3	102665030	102665030	1	0.10183299389002	0.0433394
chr3:163455249-163455249	chr3	163455249	163455249	1	0.10183299389002	0.0433394
chr22:26153721-26153721	chr22	26153721	26153721	1	0.10183299389002	0.0433394
chr6:111154354-111154354	chr6	111154354	111154354	1	0.10183299389002	0.0433394
chr2:25962974-25962974	chr2	25962974	25962974	1	0.10183299389002	0.0433394
chr13:111655836-111655836	chr13	111655836	111655836	1	0.10183299389002	0.0433394
chr2:237560681-237560681	chr2	237560681	237560681	2	0.203665987780041	0.0866788
chr12:27340180-27340180	chr12	27340180	27340180	2	0.203665987780041	0.0866788
chr13:53015450-53015450	chr13	53015450	53015450	1	0.10183299389002	0.0433394
chr1:120041258-120041258	chr1	120041258	120041258	2	0.203665987780041	0.0866788
chr2:95755358-95755358	chr2	95755358	95755358	1	0.10183299389002	0.0433394
