id	chr	start	end	tag	tag%	abs
chr13:56510321-56510348	chr13	56510321	56510348	2	2	0.820806
chr1:89937016-89937016	chr1	89937016	89937016	1	1	0.410403
chr6:16305299-16305299	chr6	16305299	16305299	1	1	0.410403
chr13:33195505-33195505	chr13	33195505	33195505	1	1	0.410403
chr7:56371413-56371413	chr7	56371413	56371413	1	1	0.410403
chr3:121836252-121836252	chr3	121836252	121836252	1	1	0.410403
chr7:88522788-88522788	chr7	88522788	88522788	1	1	0.410403
chr16:86522788-86522788	chr16	86522788	86522788	1	1	0.410403
chrY:15567-15567	chrY	15567	15567	1	1	0.410403
chr4:174356666-174356666	chr4	174356666	174356666	1	1	0.410403
chr8:96514242-96514242	chr8	96514242	96514242	1	1	0.410403
chr15:86259419-86259419	chr15	86259419	86259419	2	2	0.820806
chr8:1777447-1777447	chr8	1777447	1777447	1	1	0.410403
chr5:9818700-9818700	chr5	9818700	9818700	1	1	0.410403
chr12:57546461-57546461	chr12	57546461	57546461	2	2	0.820806
chr5:26980769-26980769	chr5	26980769	26980769	1	1	0.410403
chr10:69108994-69108994	chr10	69108994	69108994	2	2	0.820806
chr15:18784982-18784982	chr15	18784982	18784982	1	1	0.410403
chr13:73537287-73537287	chr13	73537287	73537287	1	1	0.410403
chr12:24654317-24654317	chr12	24654317	24654317	1	1	0.410403
chr6:29275666-29275666	chr6	29275666	29275666	2	2	0.820806
chr3:122657770-122657770	chr3	122657770	122657770	1	1	0.410403
chr8:112804550-112804550	chr8	112804550	112804550	1	1	0.410403
chr22:23925170-23925170	chr22	23925170	23925170	1	1	0.410403
chr4:159879142-159879142	chr4	159879142	159879142	1	1	0.410403
chr3:93470577-93470699	chr3	93470577	93470699	4	4	1.64161
chr8:15398706-15398706	chr8	15398706	15398706	2	2	0.820806
chr1:226743084-226743084	chr1	226743084	226743084	1	1	0.410403
chr8:43526847-43526847	chr8	43526847	43526847	1	1	0.410403
chr4:111269342-111269385	chr4	111269342	111269385	3	3	1.23121
chr5:113329823-113329823	chr5	113329823	113329823	1	1	0.410403
chr20:26609377-26609377	chr20	26609377	26609377	1	1	0.410403
chr3:144977755-144977793	chr3	144977755	144977793	12	12	4.92484
chr12:57996858-57996858	chr12	57996858	57996858	1	1	0.410403
chr5:9249015-9249015	chr5	9249015	9249015	1	1	0.410403
chr8:86034488-86034488	chr8	86034488	86034488	1	1	0.410403
chr3:198077620-198077620	chr3	198077620	198077620	1	1	0.410403
chr2:72196463-72196463	chr2	72196463	72196463	1	1	0.410403
chr15:46090324-46090370	chr15	46090324	46090370	5	5	2.05202
chr1:113490402-113490402	chr1	113490402	113490402	1	1	0.410403
chr7:96669327-96669327	chr7	96669327	96669327	1	1	0.410403
chr2:85410205-85410205	chr2	85410205	85410205	1	1	0.410403
chr5:11555744-11555744	chr5	11555744	11555744	2	2	0.820806
chr2:121652464-121652470	chr2	121652464	121652470	2	2	0.820806
chr4:112259755-112259755	chr4	112259755	112259755	2	2	0.820806
chr1:244622285-244622292	chr1	244622285	244622292	2	2	0.820806
chr8:50742151-50742151	chr8	50742151	50742151	1	1	0.410403
chr15:18616209-18616209	chr15	18616209	18616209	1	1	0.410403
chr15:19382964-19382964	chr15	19382964	19382964	1	1	0.410403
chr19:27301279-27301279	chr19	27301279	27301279	1	1	0.410403
chr15:75156118-75156118	chr15	75156118	75156118	1	1	0.410403
chr7:70109766-70109766	chr7	70109766	70109766	1	1	0.410403
chr12:95103001-95103001	chr12	95103001	95103001	1	1	0.410403
chr1:94584378-94584378	chr1	94584378	94584378	2	2	0.820806
chr18:26980217-26980217	chr18	26980217	26980217	1	1	0.410403
chr2:38753081-38753081	chr2	38753081	38753081	2	2	0.820806
chr22:28843662-28843662	chr22	28843662	28843662	1	1	0.410403
chr2:111008046-111008046	chr2	111008046	111008046	1	1	0.410403
chr16:59930745-59930745	chr16	59930745	59930745	1	1	0.410403
chr19:10368809-10368809	chr19	10368809	10368809	1	1	0.410403
chr3:160159255-160159255	chr3	160159255	160159255	2	2	0.820806
chr9:6798906-6798906	chr9	6798906	6798906	4	4	1.64161
chr6:158016612-158016612	chr6	158016612	158016612	1	1	0.410403
chr7:6433341-6433341	chr7	6433341	6433341	1	1	0.410403
