id	chr	start	end	tag	tag%
chr12:4234813-4234813	chr12	4234813	4234813	2	1.12359550561798
chrY:11330325-11330325	chrY	11330325	11330325	5	2.80898876404494
chr2:32916262-32916375	chr2	32916262	32916375	3	1.68539325842697
chrY:11325788-11325844	chrY	11325788	11325844	8	4.49438202247191
chr19:8324272-8324274	chr19	8324272	8324274	2	1.12359550561798
chr22:46203116-46203116	chr22	46203116	46203116	2	1.12359550561798
chr7:57436919-57436919	chr7	57436919	57436919	2	1.12359550561798
chr18:79241013-79241013	chr18	79241013	79241013	2	1.12359550561798
chr10:41865369-41865369	chr10	41865369	41865369	2	1.12359550561798
chr16:26061272-26061272	chr16	26061272	26061272	2	1.12359550561798
chrY:11328555-11328555	chrY	11328555	11328555	6	3.37078651685393
chr3:64234039-64234040	chr3	64234039	64234040	2	1.12359550561798
chr17:27806849-27806849	chr17	27806849	27806849	2	1.12359550561798
chr3:161651571-161651571	chr3	161651571	161651571	2	1.12359550561798
chr3:194130579-194130579	chr3	194130579	194130579	2	1.12359550561798
chr2:218404221-218404227	chr2	218404221	218404227	6	3.37078651685393
chr6:160286758-160286758	chr6	160286758	160286758	2	1.12359550561798
chrY:56835758-56835831	chrY	56835758	56835831	41	23.0337078651685
chr20:60894617-60894617	chr20	60894617	60894617	2	1.12359550561798
chrY:10684930-10684939	chrY	10684930	10684939	14	7.86516853932584
chr4:30953036-30953039	chr4	30953036	30953039	4	2.24719101123596
chr12:79346340-79346340	chr12	79346340	79346340	2	1.12359550561798
chrY:10672564-10672564	chrY	10672564	10672564	3	1.68539325842697
chr3:41961551-41961552	chr3	41961551	41961552	2	1.12359550561798
chr2:73176952-73176952	chr2	73176952	73176952	4	2.24719101123596
chr15:84988225-84988225	chr15	84988225	84988225	2	1.12359550561798
chrY:56832665-56832665	chrY	56832665	56832665	3	1.68539325842697
chrY:11311270-11311662	chrY	11311270	11311662	49	27.5280898876404
