id	chr	start	end	tag	tag%
chr17:80332985-80332986	chr17	80332985	80332986	3	1.6304347826087
chr1:84772617-84772622	chr1	84772617	84772622	3	1.6304347826087
chr4:49722719-49722719	chr4	49722719	49722719	3	1.6304347826087
chrX:38848283-38848283	chrX	38848283	38848283	2	1.08695652173913
chr11:128289808-128289833	chr11	128289808	128289833	3	1.6304347826087
chr8:67242169-67242169	chr8	67242169	67242169	2	1.08695652173913
chr18:71841235-71841235	chr18	71841235	71841235	2	1.08695652173913
chr19:56170192-56170192	chr19	56170192	56170192	4	2.17391304347826
chrY:56676263-56676263	chrY	56676263	56676263	3	1.6304347826087
chr19:33409975-33409975	chr19	33409975	33409975	2	1.08695652173913
chr2:32916406-32916568	chr2	32916406	32916568	6	3.26086956521739
chr15:45191030-45191065	chr15	45191030	45191065	4	2.17391304347826
chr5:24853133-24853133	chr5	24853133	24853133	2	1.08695652173913
chr6:32187411-32187416	chr6	32187411	32187416	4	2.17391304347826
chr1:240539455-240539456	chr1	240539455	240539456	2	1.08695652173913
chr11:48486969-48486969	chr11	48486969	48486969	2	1.08695652173913
chr16:20495846-20495846	chr16	20495846	20495846	2	1.08695652173913
chr7:66512413-66512413	chr7	66512413	66512413	2	1.08695652173913
chr14:79263000-79263033	chr14	79263000	79263033	2	1.08695652173913
chr13:71863148-71863151	chr13	71863148	71863151	3	1.6304347826087
chr2:164929497-164929525	chr2	164929497	164929525	2	1.08695652173913
chr9:130338494-130338522	chr9	130338494	130338522	3	1.6304347826087
chr21:8399024-8399613	chr21	8399024	8399613	2	1.08695652173913
chr15:76185344-76185377	chr15	76185344	76185377	2	1.08695652173913
chr17:33928883-33928883	chr17	33928883	33928883	2	1.08695652173913
chr11:9195239-9195239	chr11	9195239	9195239	3	1.6304347826087
chr3:90614004-90614004	chr3	90614004	90614004	2	1.08695652173913
chr2:115192984-115192984	chr2	115192984	115192984	2	1.08695652173913
chr5:159060983-159060983	chr5	159060983	159060983	3	1.6304347826087
chr6:70487522-70487522	chr6	70487522	70487522	2	1.08695652173913
chr13:43047605-43047605	chr13	43047605	43047605	2	1.08695652173913
chr4:34009735-34009770	chr4	34009735	34009770	2	1.08695652173913
chr4:64424138-64424143	chr4	64424138	64424143	2	1.08695652173913
chr9:102363419-102363449	chr9	102363419	102363449	3	1.6304347826087
chr8:123071452-123071452	chr8	123071452	123071452	2	1.08695652173913
chrX:146125028-146125028	chrX	146125028	146125028	2	1.08695652173913
chr4:30205800-30205800	chr4	30205800	30205800	2	1.08695652173913
chr3:130148465-130148465	chr3	130148465	130148465	2	1.08695652173913
chr14:102363806-102363806	chr14	102363806	102363806	2	1.08695652173913
chr5:100267357-100267357	chr5	100267357	100267357	2	1.08695652173913
chr13:43716966-43716966	chr13	43716966	43716966	4	2.17391304347826
chr7:28705428-28705428	chr7	28705428	28705428	2	1.08695652173913
chr11:58374128-58374128	chr11	58374128	58374128	2	1.08695652173913
chr4:161052637-161052637	chr4	161052637	161052637	2	1.08695652173913
chr13:89239870-89239870	chr13	89239870	89239870	2	1.08695652173913
chr18:9368047-9368082	chr18	9368047	9368082	2	1.08695652173913
chr12:11465742-11465773	chr12	11465742	11465773	2	1.08695652173913
chr7:34504489-34504489	chr7	34504489	34504489	2	1.08695652173913
chr14:22033616-22033623	chr14	22033616	22033623	2	1.08695652173913
chr13:44806839-44806839	chr13	44806839	44806839	3	1.6304347826087
chr5:73652997-73652997	chr5	73652997	73652997	2	1.08695652173913
chr21:8260219-8260808	chr21	8260219	8260808	2	1.08695652173913
chr6:86623406-86623450	chr6	86623406	86623450	2	1.08695652173913
chrY:3948940-3948940	chrY	3948940	3948940	2	1.08695652173913
chr11:24890345-24890345	chr11	24890345	24890345	3	1.6304347826087
chr17:38289679-38289679	chr17	38289679	38289679	2	1.08695652173913
chr22:14422053-14422053	chr22	14422053	14422053	2	1.08695652173913
chr10:125681275-125681275	chr10	125681275	125681275	2	1.08695652173913
chr6:11285728-11285749	chr6	11285728	11285749	3	1.6304347826087
chr10:55733019-55733019	chr10	55733019	55733019	2	1.08695652173913
chr20:60091935-60091976	chr20	60091935	60091976	4	2.17391304347826
chr21:33484409-33484409	chr21	33484409	33484409	2	1.08695652173913
chr17:21287417-21287417	chr17	21287417	21287417	3	1.6304347826087
chr21:8215990-8216579	chr21	8215990	8216579	3	1.6304347826087
chr7:2236731-2236731	chr7	2236731	2236731	2	1.08695652173913
chr15:18355797-18355797	chr15	18355797	18355797	2	1.08695652173913
chr16:73658077-73658077	chr16	73658077	73658077	2	1.08695652173913
chr12:116741327-116741327	chr12	116741327	116741327	3	1.6304347826087
chr11:50103454-50103454	chr11	50103454	50103454	2	1.08695652173913
chr17:51652634-51652662	chr17	51652634	51652662	2	1.08695652173913
chr15:80579524-80579524	chr15	80579524	80579524	2	1.08695652173913
chr11:34005783-34005783	chr11	34005783	34005783	2	1.08695652173913
chr3:118386847-118386847	chr3	118386847	118386847	2	1.08695652173913
chr10:110111772-110111772	chr10	110111772	110111772	2	1.08695652173913
chr14:39626921-39626926	chr14	39626921	39626926	2	1.08695652173913
chr8:100307195-100307209	chr8	100307195	100307209	4	2.17391304347826
