id	chr	start	end	tag	tag%
chr7:15468125-15468125	chr7	15468125	15468125	1	0.602409638554217
chr22:13285291-13285291	chr22	13285291	13285291	1	0.602409638554217
chr18:15237599-15237599	chr18	15237599	15237599	1	0.602409638554217
chr1:6899901-6899901	chr1	6899901	6899901	2	1.20481927710843
chr1:203189929-203189929	chr1	203189929	203189929	1	0.602409638554217
chr21:5757979-5757979	chr21	5757979	5757979	1	0.602409638554217
chr18:5237432-5237432	chr18	5237432	5237432	1	0.602409638554217
chr3:83563888-83563888	chr3	83563888	83563888	1	0.602409638554217
chr7:151016521-151016521	chr7	151016521	151016521	1	0.602409638554217
chr1:211859909-211859909	chr1	211859909	211859909	1	0.602409638554217
chr1:165323251-165323251	chr1	165323251	165323251	1	0.602409638554217
chr14:20367233-20367233	chr14	20367233	20367233	1	0.602409638554217
chr22:13549326-13549326	chr22	13549326	13549326	1	0.602409638554217
chr13:30303785-30303785	chr13	30303785	30303785	1	0.602409638554217
chr3:93470524-93470524	chr3	93470524	93470524	1	0.602409638554217
chr21:11410816-11410816	chr21	11410816	11410816	1	0.602409638554217
chr4:32687566-32687566	chr4	32687566	32687566	1	0.602409638554217
chr5:28442134-28442134	chr5	28442134	28442134	1	0.602409638554217
chr21:8207559-8207559	chr21	8207559	8207559	1	0.602409638554217
chr22:49030766-49030805	chr22	49030766	49030805	2	1.20481927710843
chr20:26191132-26191132	chr20	26191132	26191132	1	0.602409638554217
chr4:19542235-19542235	chr4	19542235	19542235	1	0.602409638554217
chr1:158725966-158725966	chr1	158725966	158725966	1	0.602409638554217
chr13:17066591-17066591	chr13	17066591	17066591	1	0.602409638554217
chr5:22526858-22526858	chr5	22526858	22526858	1	0.602409638554217
chr5:143010439-143010439	chr5	143010439	143010439	2	1.20481927710843
chr7:7573565-7573565	chr7	7573565	7573565	1	0.602409638554217
chr5:27474216-27474216	chr5	27474216	27474216	1	0.602409638554217
chr10:89642850-89642850	chr10	89642850	89642850	1	0.602409638554217
chr5:177383790-177383790	chr5	177383790	177383790	1	0.602409638554217
chr7:140437207-140437207	chr7	140437207	140437207	1	0.602409638554217
chr4:134096203-134096203	chr4	134096203	134096203	1	0.602409638554217
chr15:38824542-38824542	chr15	38824542	38824542	1	0.602409638554217
chr15:84969963-84969963	chr15	84969963	84969963	1	0.602409638554217
chr12:99111844-99111844	chr12	99111844	99111844	1	0.602409638554217
chr8:13561980-13561980	chr8	13561980	13561980	1	0.602409638554217
chr22:39632664-39632664	chr22	39632664	39632664	1	0.602409638554217
chr15:53401837-53401837	chr15	53401837	53401837	1	0.602409638554217
chrY:56677032-56677032	chrY	56677032	56677032	1	0.602409638554217
chr1:172639737-172639737	chr1	172639737	172639737	1	0.602409638554217
chr11:54908677-54908677	chr11	54908677	54908677	1	0.602409638554217
chr5:33703250-33703250	chr5	33703250	33703250	1	0.602409638554217
chr22:31676208-31676208	chr22	31676208	31676208	1	0.602409638554217
chr4:42618674-42618674	chr4	42618674	42618674	1	0.602409638554217
chr6:15965824-15965824	chr6	15965824	15965824	1	0.602409638554217
chr6:130577147-130577147	chr6	130577147	130577147	1	0.602409638554217
chr3:29596406-29596435	chr3	29596406	29596435	2	1.20481927710843
chr14:24675563-24675563	chr14	24675563	24675563	2	1.20481927710843
chr1:193051811-193051816	chr1	193051811	193051816	2	1.20481927710843
chr2:130774204-130774205	chr2	130774204	130774205	2	1.20481927710843
chr17:21932236-21932236	chr17	21932236	21932236	1	0.602409638554217
chr4:49710094-49710094	chr4	49710094	49710094	1	0.602409638554217
chr13:54176978-54176978	chr13	54176978	54176978	1	0.602409638554217
chr17:81546450-81546450	chr17	81546450	81546450	1	0.602409638554217
chr4:151644103-151644103	chr4	151644103	151644103	1	0.602409638554217
chr2:7974733-7974733	chr2	7974733	7974733	1	0.602409638554217
chr8:41413456-41413459	chr8	41413456	41413459	2	1.20481927710843
chr5:43109894-43109894	chr5	43109894	43109894	1	0.602409638554217
chr21:35235587-35235587	chr21	35235587	35235587	2	1.20481927710843
chr6:34410728-34410728	chr6	34410728	34410728	1	0.602409638554217
chr3:164884687-164884687	chr3	164884687	164884687	1	0.602409638554217
chr17:54603868-54603868	chr17	54603868	54603868	1	0.602409638554217
chr1:167707975-167707976	chr1	167707975	167707976	2	1.20481927710843
chr11:120304888-120304888	chr11	120304888	120304888	1	0.602409638554217
chr6:167095335-167095335	chr6	167095335	167095335	1	0.602409638554217
chrY:56768178-56768178	chrY	56768178	56768178	1	0.602409638554217
chr6:47582244-47582244	chr6	47582244	47582244	1	0.602409638554217
chr6:157856402-157856402	chr6	157856402	157856402	1	0.602409638554217
chr13:71369438-71369438	chr13	71369438	71369438	1	0.602409638554217
chr15:41252840-41252840	chr15	41252840	41252840	1	0.602409638554217
chr15:68824147-68824147	chr15	68824147	68824147	1	0.602409638554217
chr14:57408844-57408851	chr14	57408844	57408851	2	1.20481927710843
chr13:81641526-81641526	chr13	81641526	81641526	1	0.602409638554217
chr9:74891156-74891156	chr9	74891156	74891156	1	0.602409638554217
chr21:11176646-11176646	chr21	11176646	11176646	1	0.602409638554217
chr12:95277624-95277624	chr12	95277624	95277624	1	0.602409638554217
chr4:21190075-21190075	chr4	21190075	21190075	1	0.602409638554217
chr5:62394843-62394844	chr5	62394843	62394844	2	1.20481927710843
chr22:48092061-48092061	chr22	48092061	48092061	1	0.602409638554217
chr7:130317885-130317885	chr7	130317885	130317885	1	0.602409638554217
chr5:29659913-29659913	chr5	29659913	29659913	1	0.602409638554217
chr8:75023506-75023508	chr8	75023506	75023508	2	1.20481927710843
chr3:94831261-94831262	chr3	94831261	94831262	2	1.20481927710843
chr17:51198942-51198942	chr17	51198942	51198942	1	0.602409638554217
chr20:45191614-45191614	chr20	45191614	45191614	1	0.602409638554217
chrY:56832530-56832530	chrY	56832530	56832530	2	1.20481927710843
chr2:132071329-132071329	chr2	132071329	132071329	1	0.602409638554217
chr9:75452454-75452485	chr9	75452454	75452485	3	1.80722891566265
chr8:94192700-94192700	chr8	94192700	94192700	1	0.602409638554217
chr19:34617388-34617388	chr19	34617388	34617388	1	0.602409638554217
chrY:19968090-19968090	chrY	19968090	19968090	1	0.602409638554217
chr2:32916592-32916592	chr2	32916592	32916592	1	0.602409638554217
chr22:14069661-14069661	chr22	14069661	14069661	1	0.602409638554217
chrX:99280195-99280227	chrX	99280195	99280227	2	1.20481927710843
chr4:152459118-152459118	chr4	152459118	152459118	1	0.602409638554217
chr3:102086230-102086230	chr3	102086230	102086230	1	0.602409638554217
chr9:8677958-8677958	chr9	8677958	8677958	1	0.602409638554217
chr6:43175236-43175236	chr6	43175236	43175236	1	0.602409638554217
chr21:29006299-29006299	chr21	29006299	29006299	1	0.602409638554217
chr3:58014315-58014315	chr3	58014315	58014315	1	0.602409638554217
chr8:103388448-103388497	chr8	103388448	103388497	2	1.20481927710843
chr3:138330006-138330006	chr3	138330006	138330006	1	0.602409638554217
chr1:248873941-248873941	chr1	248873941	248873941	1	0.602409638554217
chr8:3172474-3172474	chr8	3172474	3172474	1	0.602409638554217
chr14:16668531-16668531	chr14	16668531	16668531	1	0.602409638554217
chr1:151972626-151972626	chr1	151972626	151972626	1	0.602409638554217
chr2:91485622-91485622	chr2	91485622	91485622	1	0.602409638554217
chr10:30207942-30207942	chr10	30207942	30207942	1	0.602409638554217
chr1:73525937-73525937	chr1	73525937	73525937	1	0.602409638554217
chr1:109635362-109635362	chr1	109635362	109635362	1	0.602409638554217
chr13:89311751-89311751	chr13	89311751	89311751	1	0.602409638554217
chr3:185512238-185512238	chr3	185512238	185512238	1	0.602409638554217
chr8:10806541-10806541	chr8	10806541	10806541	1	0.602409638554217
chr3:21485574-21485574	chr3	21485574	21485574	1	0.602409638554217
chr6:89339127-89339127	chr6	89339127	89339127	1	0.602409638554217
chr22:22662366-22662366	chr22	22662366	22662366	1	0.602409638554217
chr3:161218304-161218304	chr3	161218304	161218304	1	0.602409638554217
chr7:122943949-122943949	chr7	122943949	122943949	1	0.602409638554217
chr9:28578704-28578704	chr9	28578704	28578704	2	1.20481927710843
chr10:95835311-95835311	chr10	95835311	95835311	1	0.602409638554217
chr10:79068669-79068706	chr10	79068669	79068706	2	1.20481927710843
chr3:78407769-78407769	chr3	78407769	78407769	2	1.20481927710843
chr1:200876239-200876239	chr1	200876239	200876239	2	1.20481927710843
chr4:99839734-99839734	chr4	99839734	99839734	1	0.602409638554217
chr1:50091741-50091741	chr1	50091741	50091741	1	0.602409638554217
chr14:102508016-102508020	chr14	102508016	102508020	2	1.20481927710843
chrX:58706502-58706502	chrX	58706502	58706502	1	0.602409638554217
chr22:13315156-13315156	chr22	13315156	13315156	1	0.602409638554217
chrX:57400370-57400370	chrX	57400370	57400370	1	0.602409638554217
chr11:18788601-18788601	chr11	18788601	18788601	1	0.602409638554217
chr19:18180234-18180234	chr19	18180234	18180234	1	0.602409638554217
chr14:40472010-40472010	chr14	40472010	40472010	1	0.602409638554217
chr21:8220571-8220571	chr21	8220571	8220571	1	0.602409638554217
chr12:131827372-131827372	chr12	131827372	131827372	1	0.602409638554217
chr14:75492794-75492794	chr14	75492794	75492794	1	0.602409638554217
chr19:34778759-34778759	chr19	34778759	34778759	2	1.20481927710843
chrY:15431049-15431049	chrY	15431049	15431049	1	0.602409638554217
chr1:76265622-76265622	chr1	76265622	76265622	1	0.602409638554217
chr13:75716568-75716568	chr13	75716568	75716568	1	0.602409638554217
