id	chr	start	end	tag	tag%
chr13:83424276-83424276	chr13	83424276	83424276	1	0.555555555555556
chr12:118679473-118679518	chr12	118679473	118679518	4	2.22222222222222
chr16:21043219-21043219	chr16	21043219	21043219	1	0.555555555555556
chr2:208697465-208697465	chr2	208697465	208697465	1	0.555555555555556
chr6:79142081-79142081	chr6	79142081	79142081	1	0.555555555555556
chr1:62513254-62513254	chr1	62513254	62513254	1	0.555555555555556
chr16:78685438-78685438	chr16	78685438	78685438	1	0.555555555555556
chr7:59482312-59482312	chr7	59482312	59482312	1	0.555555555555556
chr9:36923467-36923467	chr9	36923467	36923467	1	0.555555555555556
chr18:64835785-64835785	chr18	64835785	64835785	1	0.555555555555556
chr9:137327156-137327156	chr9	137327156	137327156	1	0.555555555555556
chr8:69307517-69307517	chr8	69307517	69307517	1	0.555555555555556
chrX:85968175-85968175	chrX	85968175	85968175	2	1.11111111111111
chr13:107331801-107331801	chr13	107331801	107331801	1	0.555555555555556
chr13:85794136-85794136	chr13	85794136	85794136	1	0.555555555555556
chr20:49993812-49993812	chr20	49993812	49993812	1	0.555555555555556
chr13:67376373-67376373	chr13	67376373	67376373	1	0.555555555555556
chr8:59031215-59031215	chr8	59031215	59031215	1	0.555555555555556
chr6:87427730-87427730	chr6	87427730	87427730	1	0.555555555555556
chrX:122064290-122064290	chrX	122064290	122064290	1	0.555555555555556
chr22:32496879-32496879	chr22	32496879	32496879	1	0.555555555555556
chr6:142195115-142195115	chr6	142195115	142195115	1	0.555555555555556
chr17:54319199-54319199	chr17	54319199	54319199	1	0.555555555555556
chr15:22416767-22416767	chr15	22416767	22416767	1	0.555555555555556
chr15:20583619-20583619	chr15	20583619	20583619	1	0.555555555555556
chr8:14550000-14550000	chr8	14550000	14550000	1	0.555555555555556
chr12:56176382-56176382	chr12	56176382	56176382	1	0.555555555555556
chr4:22292178-22292178	chr4	22292178	22292178	1	0.555555555555556
chr13:92461134-92461134	chr13	92461134	92461134	1	0.555555555555556
chr13:99065960-99065960	chr13	99065960	99065960	1	0.555555555555556
chr8:36231023-36231023	chr8	36231023	36231023	1	0.555555555555556
chr5:82265755-82265755	chr5	82265755	82265755	1	0.555555555555556
chr2:175766925-175766925	chr2	175766925	175766925	1	0.555555555555556
chr13:44343203-44343203	chr13	44343203	44343203	1	0.555555555555556
chr4:166291445-166291445	chr4	166291445	166291445	1	0.555555555555556
chr18:53157948-53157948	chr18	53157948	53157948	2	1.11111111111111
chr10:28824309-28824355	chr10	28824309	28824355	2	1.11111111111111
chr9:120795267-120795267	chr9	120795267	120795267	1	0.555555555555556
chr4:49710125-49710125	chr4	49710125	49710125	1	0.555555555555556
chr7:58829944-58829944	chr7	58829944	58829944	1	0.555555555555556
chr1:40273818-40273818	chr1	40273818	40273818	1	0.555555555555556
chrY:1668778-1668778	chrY	1668778	1668778	1	0.555555555555556
chr2:47161176-47161176	chr2	47161176	47161176	1	0.555555555555556
chr12:9365291-9365291	chr12	9365291	9365291	1	0.555555555555556
chr6:56435979-56435979	chr6	56435979	56435979	1	0.555555555555556
chr19:39421328-39421328	chr19	39421328	39421328	1	0.555555555555556
chr2:64539338-64539338	chr2	64539338	64539338	1	0.555555555555556
chr5:10846465-10846465	chr5	10846465	10846465	1	0.555555555555556
chr20:26609826-26609826	chr20	26609826	26609826	1	0.555555555555556
chr8:53989609-53989609	chr8	53989609	53989609	1	0.555555555555556
chr6:18986005-18986005	chr6	18986005	18986005	1	0.555555555555556
chr7:116589001-116589001	chr7	116589001	116589001	1	0.555555555555556
chr15:49223334-49223334	chr15	49223334	49223334	2	1.11111111111111
chr22:38562942-38562942	chr22	38562942	38562942	1	0.555555555555556
chr18:56191583-56191583	chr18	56191583	56191583	1	0.555555555555556
chr10:21612529-21612529	chr10	21612529	21612529	1	0.555555555555556
chr1:64998191-64998191	chr1	64998191	64998191	1	0.555555555555556
chr7:29212008-29212008	chr7	29212008	29212008	1	0.555555555555556
chr1:152308933-152308933	chr1	152308933	152308933	1	0.555555555555556
chr10:59577670-59577670	chr10	59577670	59577670	1	0.555555555555556
chr17:32496146-32496146	chr17	32496146	32496146	1	0.555555555555556
chr11:127375618-127375618	chr11	127375618	127375618	1	0.555555555555556
chr16:9598871-9598871	chr16	9598871	9598871	1	0.555555555555556
chrY:21721-21721	chrY	21721	21721	1	0.555555555555556
chr10:81194909-81194909	chr10	81194909	81194909	1	0.555555555555556
chr19:4358620-4358645	chr19	4358620	4358645	2	1.11111111111111
chr5:5112496-5112526	chr5	5112496	5112526	6	3.33333333333333
chr9:136107138-136107138	chr9	136107138	136107138	1	0.555555555555556
chr2:9664876-9664919	chr2	9664876	9664919	22	12.2222222222222
chr18:12340015-12340015	chr18	12340015	12340015	1	0.555555555555556
chr9:40979335-40979335	chr9	40979335	40979335	1	0.555555555555556
chr4:19022660-19022660	chr4	19022660	19022660	2	1.11111111111111
chr18:51138987-51138987	chr18	51138987	51138987	1	0.555555555555556
chr7:58803711-58803711	chr7	58803711	58803711	1	0.555555555555556
chr9:85500058-85500058	chr9	85500058	85500058	1	0.555555555555556
chrX:121690912-121690912	chrX	121690912	121690912	1	0.555555555555556
chr16:6746554-6746554	chr16	6746554	6746554	1	0.555555555555556
chr9:98292576-98292576	chr9	98292576	98292576	1	0.555555555555556
chr6:68109427-68109427	chr6	68109427	68109427	1	0.555555555555556
chr18:48577707-48577707	chr18	48577707	48577707	1	0.555555555555556
chr13:55733038-55733038	chr13	55733038	55733038	1	0.555555555555556
chr7:58618622-58618622	chr7	58618622	58618622	1	0.555555555555556
chr11:8812077-8812077	chr11	8812077	8812077	1	0.555555555555556
chr3:93974367-93974378	chr3	93974367	93974378	2	1.11111111111111
chr7:82185524-82185524	chr7	82185524	82185524	1	0.555555555555556
chr5:80114048-80114084	chr5	80114048	80114084	10	5.55555555555556
chr11:73158342-73158342	chr11	73158342	73158342	2	1.11111111111111
chr6:159762073-159762073	chr6	159762073	159762073	1	0.555555555555556
chr5:125401383-125401383	chr5	125401383	125401383	2	1.11111111111111
chr4:110823569-110823588	chr4	110823569	110823588	2	1.11111111111111
chr12:94565095-94565095	chr12	94565095	94565095	1	0.555555555555556
chr6:148758888-148758889	chr6	148758888	148758889	2	1.11111111111111
chrX:103898435-103898435	chrX	103898435	103898435	2	1.11111111111111
chr15:20938164-20938164	chr15	20938164	20938164	1	0.555555555555556
chrY:1238116-1238116	chrY	1238116	1238116	1	0.555555555555556
chr7:51596644-51596644	chr7	51596644	51596644	2	1.11111111111111
chrY:10627277-10627277	chrY	10627277	10627277	1	0.555555555555556
chr15:90402178-90402178	chr15	90402178	90402178	1	0.555555555555556
chr10:124392074-124392074	chr10	124392074	124392074	1	0.555555555555556
chr9:2966090-2966090	chr9	2966090	2966090	1	0.555555555555556
chr8:116388825-116388825	chr8	116388825	116388825	1	0.555555555555556
chr5:16680085-16680085	chr5	16680085	16680085	1	0.555555555555556
chr8:52886254-52886254	chr8	52886254	52886254	1	0.555555555555556
chr2:72702469-72702469	chr2	72702469	72702469	1	0.555555555555556
chr14:23934903-23934903	chr14	23934903	23934903	1	0.555555555555556
chr1:79741330-79741354	chr1	79741330	79741354	2	1.11111111111111
chr5:60522262-60522262	chr5	60522262	60522262	1	0.555555555555556
chr9:26703508-26703508	chr9	26703508	26703508	1	0.555555555555556
chr7:58473838-58473838	chr7	58473838	58473838	1	0.555555555555556
chr2:94285719-94285719	chr2	94285719	94285719	1	0.555555555555556
chrX:82006172-82006172	chrX	82006172	82006172	2	1.11111111111111
chr2:222571318-222571339	chr2	222571318	222571339	2	1.11111111111111
chr7:718867-718867	chr7	718867	718867	1	0.555555555555556
chr5:177497051-177497051	chr5	177497051	177497051	1	0.555555555555556
chr13:36467829-36467829	chr13	36467829	36467829	1	0.555555555555556
chr7:60272889-60272889	chr7	60272889	60272889	1	0.555555555555556
chr16:87385453-87385453	chr16	87385453	87385453	1	0.555555555555556
chr12:33362969-33362969	chr12	33362969	33362969	1	0.555555555555556
chr7:60609842-60609842	chr7	60609842	60609842	1	0.555555555555556
chr6:135165109-135165109	chr6	135165109	135165109	1	0.555555555555556
chr21:32740458-32740458	chr21	32740458	32740458	3	1.66666666666667
chr2:114206242-114206242	chr2	114206242	114206242	1	0.555555555555556
chr3:48672546-48672546	chr3	48672546	48672546	1	0.555555555555556
chr8:126599844-126599844	chr8	126599844	126599844	1	0.555555555555556
