id	chr	start	end	tag	tag%
chr17:30849742-30849742	chr17	30849742	30849742	1	0.574712643678161
chr5:90445225-90445225	chr5	90445225	90445225	1	0.574712643678161
chr13:106392185-106392185	chr13	106392185	106392185	1	0.574712643678161
chr22:11891836-11891836	chr22	11891836	11891836	1	0.574712643678161
chrX:49627960-49627960	chrX	49627960	49627960	1	0.574712643678161
chr16:62753801-62753801	chr16	62753801	62753801	1	0.574712643678161
chr3:100082113-100082113	chr3	100082113	100082113	2	1.14942528735632
chr3:62997183-62997183	chr3	62997183	62997183	1	0.574712643678161
chr3:115671347-115671347	chr3	115671347	115671347	1	0.574712643678161
chr2:50553202-50553202	chr2	50553202	50553202	1	0.574712643678161
chr13:72260078-72260078	chr13	72260078	72260078	1	0.574712643678161
chr21:8381092-8381092	chr21	8381092	8381092	1	0.574712643678161
chr21:5757097-5757097	chr21	5757097	5757097	1	0.574712643678161
chr6:74109872-74109872	chr6	74109872	74109872	1	0.574712643678161
chr13:69882051-69882051	chr13	69882051	69882051	1	0.574712643678161
chr4:16148644-16148644	chr4	16148644	16148644	2	1.14942528735632
chr4:98424107-98424107	chr4	98424107	98424107	1	0.574712643678161
chr4:102437984-102437984	chr4	102437984	102437984	1	0.574712643678161
chr2:54112352-54112352	chr2	54112352	54112352	1	0.574712643678161
chr1:212413650-212413650	chr1	212413650	212413650	1	0.574712643678161
chr8:8266279-8266279	chr8	8266279	8266279	1	0.574712643678161
chr21:40327994-40327994	chr21	40327994	40327994	1	0.574712643678161
chr21:6319528-6319528	chr21	6319528	6319528	1	0.574712643678161
chr5:62411906-62411906	chr5	62411906	62411906	1	0.574712643678161
chr22:50190093-50190093	chr22	50190093	50190093	1	0.574712643678161
chr3:10319816-10319816	chr3	10319816	10319816	1	0.574712643678161
chr21:8463660-8463660	chr21	8463660	8463660	1	0.574712643678161
chr1:29695044-29695044	chr1	29695044	29695044	1	0.574712643678161
chrY:10914827-10914827	chrY	10914827	10914827	1	0.574712643678161
chr19:20259617-20259617	chr19	20259617	20259617	2	1.14942528735632
chr15:31456501-31456501	chr15	31456501	31456501	1	0.574712643678161
chr3:17146230-17146230	chr3	17146230	17146230	1	0.574712643678161
chrX:9673629-9673629	chrX	9673629	9673629	2	1.14942528735632
chr12:122447281-122447281	chr12	122447281	122447281	1	0.574712643678161
chr13:46925507-46925507	chr13	46925507	46925507	1	0.574712643678161
chr11:61398676-61398676	chr11	61398676	61398676	1	0.574712643678161
chr18:74111043-74111043	chr18	74111043	74111043	1	0.574712643678161
chr18:29185640-29185640	chr18	29185640	29185640	1	0.574712643678161
chr16:12726572-12726639	chr16	12726572	12726639	2	1.14942528735632
chr17:81403568-81403568	chr17	81403568	81403568	1	0.574712643678161
