id	chr	start	end	tag	tag%
chr18:53483643-53483643	chr18	53483643	53483643	1	1.53846153846154
chr6:55884272-55884272	chr6	55884272	55884272	1	1.53846153846154
chr3:177054109-177054109	chr3	177054109	177054109	1	1.53846153846154
chr22:10947105-10947105	chr22	10947105	10947105	1	1.53846153846154
chr8:43237749-43237749	chr8	43237749	43237749	1	1.53846153846154
chr8:88507727-88507727	chr8	88507727	88507727	1	1.53846153846154
chr22:21384626-21384626	chr22	21384626	21384626	1	1.53846153846154
chr20:31054858-31054858	chr20	31054858	31054858	1	1.53846153846154
chr3:80169378-80169378	chr3	80169378	80169378	1	1.53846153846154
chr2:106722144-106722144	chr2	106722144	106722144	1	1.53846153846154
chr1:157154097-157154097	chr1	157154097	157154097	1	1.53846153846154
chr5:22163938-22163938	chr5	22163938	22163938	1	1.53846153846154
chr7:72914871-72914871	chr7	72914871	72914871	1	1.53846153846154
chr20:25003025-25003025	chr20	25003025	25003025	1	1.53846153846154
chr14:23493035-23493035	chr14	23493035	23493035	1	1.53846153846154
chr12:77222538-77222538	chr12	77222538	77222538	1	1.53846153846154
chr10:41892173-41892173	chr10	41892173	41892173	1	1.53846153846154
chr4:78145683-78145683	chr4	78145683	78145683	2	3.07692307692308
chr12:53247919-53247919	chr12	53247919	53247919	2	3.07692307692308
chr2:55643588-55643588	chr2	55643588	55643588	1	1.53846153846154
chr11:89275945-89275945	chr11	89275945	89275945	1	1.53846153846154
chr6:12427323-12427323	chr6	12427323	12427323	1	1.53846153846154
chr22:49041369-49041369	chr22	49041369	49041369	1	1.53846153846154
chr1:145623021-145623021	chr1	145623021	145623021	1	1.53846153846154
chr16:5096809-5096809	chr16	5096809	5096809	1	1.53846153846154
chr8:34256970-34256970	chr8	34256970	34256970	1	1.53846153846154
chr13:90120523-90120523	chr13	90120523	90120523	1	1.53846153846154
chr8:1766210-1766210	chr8	1766210	1766210	1	1.53846153846154
chr5:97387152-97387152	chr5	97387152	97387152	1	1.53846153846154
chr13:70483253-70483253	chr13	70483253	70483253	1	1.53846153846154
chr7:2066953-2066953	chr7	2066953	2066953	2	3.07692307692308
chrY:4424071-4424071	chrY	4424071	4424071	1	1.53846153846154
chr2:36788164-36788164	chr2	36788164	36788164	1	1.53846153846154
chr3:117113075-117113075	chr3	117113075	117113075	2	3.07692307692308
chr10:106688797-106688797	chr10	106688797	106688797	1	1.53846153846154
chr4:55795725-55795725	chr4	55795725	55795725	1	1.53846153846154
chr3:93470621-93470621	chr3	93470621	93470621	1	1.53846153846154
chr21:37777678-37777678	chr21	37777678	37777678	1	1.53846153846154
chr17:50373381-50373381	chr17	50373381	50373381	1	1.53846153846154
chr12:73001761-73001761	chr12	73001761	73001761	1	1.53846153846154
chr2:67411869-67411869	chr2	67411869	67411869	1	1.53846153846154
chr22:18610667-18610667	chr22	18610667	18610667	1	1.53846153846154
chr4:180426541-180426541	chr4	180426541	180426541	1	1.53846153846154
chr10:41868936-41868936	chr10	41868936	41868936	1	1.53846153846154
chr6:142610417-142610417	chr6	142610417	142610417	1	1.53846153846154
chr4:113525649-113525649	chr4	113525649	113525649	1	1.53846153846154
chr1:146081702-146081702	chr1	146081702	146081702	1	1.53846153846154
chr11:114407170-114407170	chr11	114407170	114407170	1	1.53846153846154
chr14:30645623-30645632	chr14	30645623	30645632	2	3.07692307692308
chr1:113718330-113718330	chr1	113718330	113718330	1	1.53846153846154
chr3:69784206-69784206	chr3	69784206	69784206	3	4.61538461538461
chr10:128236098-128236098	chr10	128236098	128236098	1	1.53846153846154
chr14:87700942-87700942	chr14	87700942	87700942	1	1.53846153846154
chr6:69098283-69098283	chr6	69098283	69098283	1	1.53846153846154
chr8:62270997-62270997	chr8	62270997	62270997	2	3.07692307692308
chr3:124194575-124194575	chr3	124194575	124194575	1	1.53846153846154
chrX:90325894-90325894	chrX	90325894	90325894	1	1.53846153846154
