id	chr	start	end	tag	tag%
chr4:13532004-13532004	chr4	13532004	13532004	1	0.699300699300699
chr10:123151946-123151946	chr10	123151946	123151946	1	0.699300699300699
chrY:9579294-9579294	chrY	9579294	9579294	1	0.699300699300699
chr1:687264-687264	chr1	687264	687264	1	0.699300699300699
chr8:144785898-144785898	chr8	144785898	144785898	1	0.699300699300699
chr19:25222215-25222215	chr19	25222215	25222215	1	0.699300699300699
chr22:15426218-15426218	chr22	15426218	15426218	1	0.699300699300699
chr21:41087063-41087063	chr21	41087063	41087063	1	0.699300699300699
chr13:22909505-22909505	chr13	22909505	22909505	1	0.699300699300699
chr1:110665171-110665171	chr1	110665171	110665171	1	0.699300699300699
chr3:74679965-74679965	chr3	74679965	74679965	1	0.699300699300699
chr1:228632631-228632631	chr1	228632631	228632631	1	0.699300699300699
chr1:228614858-228614858	chr1	228614858	228614858	1	0.699300699300699
chr5:68262732-68262736	chr5	68262732	68262736	3	2.0979020979021
chr5:181366677-181366677	chr5	181366677	181366677	1	0.699300699300699
chr1:228646040-228646040	chr1	228646040	228646040	1	0.699300699300699
chr22:22539521-22539521	chr22	22539521	22539521	1	0.699300699300699
chr4:54746105-54746105	chr4	54746105	54746105	1	0.699300699300699
chr17:33193761-33193761	chr17	33193761	33193761	1	0.699300699300699
chr15:32079256-32079256	chr15	32079256	32079256	1	0.699300699300699
chr20:45848294-45848294	chr20	45848294	45848294	1	0.699300699300699
chr4:112614822-112614822	chr4	112614822	112614822	1	0.699300699300699
chr20:6508823-6508823	chr20	6508823	6508823	1	0.699300699300699
chr2:11215696-11215696	chr2	11215696	11215696	1	0.699300699300699
chr11:41269135-41269135	chr11	41269135	41269135	1	0.699300699300699
chr8:30734077-30734105	chr8	30734077	30734105	2	1.3986013986014
chr17:4965430-4965430	chr17	4965430	4965430	1	0.699300699300699
chr7:128997981-128997981	chr7	128997981	128997981	1	0.699300699300699
chr1:106271792-106271792	chr1	106271792	106271792	1	0.699300699300699
chr20:45191614-45191614	chr20	45191614	45191614	1	0.699300699300699
chr3:93470438-93470625	chr3	93470438	93470625	2	1.3986013986014
chrY:2989088-2989088	chrY	2989088	2989088	1	0.699300699300699
chr8:11562584-11562584	chr8	11562584	11562584	1	0.699300699300699
chr10:79348451-79348451	chr10	79348451	79348451	2	1.3986013986014
chr2:201560475-201560475	chr2	201560475	201560475	1	0.699300699300699
chr22:36861876-36861876	chr22	36861876	36861876	1	0.699300699300699
chr21:8241959-8241961	chr21	8241959	8241961	2	1.3986013986014
chrX:16533121-16533121	chrX	16533121	16533121	1	0.699300699300699
chr1:98322877-98322877	chr1	98322877	98322877	1	0.699300699300699
chr12:110608878-110608878	chr12	110608878	110608878	1	0.699300699300699
chr6:144191592-144191592	chr6	144191592	144191592	1	0.699300699300699
chr4:165202981-165202981	chr4	165202981	165202981	1	0.699300699300699
chr2:199182867-199182867	chr2	199182867	199182867	1	0.699300699300699
chr1:43637826-43637826	chr1	43637826	43637826	1	0.699300699300699
chr10:41859979-41859979	chr10	41859979	41859979	1	0.699300699300699
chr18:21293553-21293581	chr18	21293553	21293581	2	1.3986013986014
chr6:63543590-63543590	chr6	63543590	63543590	1	0.699300699300699
chr9:78364030-78364030	chr9	78364030	78364030	1	0.699300699300699
chr6:76332478-76332478	chr6	76332478	76332478	1	0.699300699300699
chr4:20966199-20966199	chr4	20966199	20966199	1	0.699300699300699
chr1:1672536-1672536	chr1	1672536	1672536	1	0.699300699300699
chr15:55960833-55960833	chr15	55960833	55960833	1	0.699300699300699
chr10:80475610-80475610	chr10	80475610	80475610	1	0.699300699300699
chr3:115487052-115487052	chr3	115487052	115487052	1	0.699300699300699
chr11:98803978-98804013	chr11	98803978	98804013	2	1.3986013986014
chr15:66446020-66446020	chr15	66446020	66446020	1	0.699300699300699
chr15:97362065-97362065	chr15	97362065	97362065	1	0.699300699300699
chr14:72599245-72599274	chr14	72599245	72599274	2	1.3986013986014
chr7:96660730-96660730	chr7	96660730	96660730	1	0.699300699300699
chr19:7250384-7250384	chr19	7250384	7250384	1	0.699300699300699
chr14:77113156-77113156	chr14	77113156	77113156	1	0.699300699300699
chr5:74600129-74600129	chr5	74600129	74600129	1	0.699300699300699
chr14:102908202-102908202	chr14	102908202	102908202	1	0.699300699300699
chr1:199390146-199390146	chr1	199390146	199390146	1	0.699300699300699
chr3:79760724-79760724	chr3	79760724	79760724	1	0.699300699300699
chr8:167634-167634	chr8	167634	167634	1	0.699300699300699
chr4:22632858-22632858	chr4	22632858	22632858	1	0.699300699300699
chr21:8467002-8467002	chr21	8467002	8467002	1	0.699300699300699
chr4:116245247-116245247	chr4	116245247	116245247	1	0.699300699300699
chrY:19249838-19249874	chrY	19249838	19249874	2	1.3986013986014
chr9:80284528-80284528	chr9	80284528	80284528	1	0.699300699300699
chr22:19715898-19715898	chr22	19715898	19715898	1	0.699300699300699
chr17:2188983-2188983	chr17	2188983	2188983	1	0.699300699300699
chr17:37195472-37195472	chr17	37195472	37195472	1	0.699300699300699
chr14:88790043-88790043	chr14	88790043	88790043	1	0.699300699300699
chr12:123412675-123412675	chr12	123412675	123412675	1	0.699300699300699
chrY:10763249-10763249	chrY	10763249	10763249	2	1.3986013986014
chrX:146739731-146739731	chrX	146739731	146739731	1	0.699300699300699
chr4:79664431-79664431	chr4	79664431	79664431	1	0.699300699300699
chr8:32434984-32435028	chr8	32434984	32435028	2	1.3986013986014
chr2:89971216-89971216	chr2	89971216	89971216	1	0.699300699300699
chr2:83384100-83384100	chr2	83384100	83384100	1	0.699300699300699
