id	chr	start	end	tag	tag%
chr4:112259755-112259755	chr4	112259755	112259755	2	3.7037037037037
chr13:56510321-56510348	chr13	56510321	56510348	2	3.7037037037037
chr1:244622285-244622292	chr1	244622285	244622292	2	3.7037037037037
chr3:93470577-93470699	chr3	93470577	93470699	4	7.40740740740741
chr8:15398706-15398706	chr8	15398706	15398706	2	3.7037037037037
chr4:111269342-111269385	chr4	111269342	111269385	3	5.55555555555556
chr12:57546461-57546461	chr12	57546461	57546461	2	3.7037037037037
chr3:144977755-144977793	chr3	144977755	144977793	12	22.2222222222222
chr10:69108994-69108994	chr10	69108994	69108994	2	3.7037037037037
chr1:94584378-94584378	chr1	94584378	94584378	2	3.7037037037037
chr2:38753081-38753081	chr2	38753081	38753081	2	3.7037037037037
chr6:29275666-29275666	chr6	29275666	29275666	2	3.7037037037037
chr15:46090324-46090370	chr15	46090324	46090370	5	9.25925925925926
chr5:11555744-11555744	chr5	11555744	11555744	2	3.7037037037037
chr3:160159255-160159255	chr3	160159255	160159255	2	3.7037037037037
chr9:6798906-6798906	chr9	6798906	6798906	4	7.40740740740741
chr15:86259419-86259419	chr15	86259419	86259419	2	3.7037037037037
chr2:121652464-121652470	chr2	121652464	121652470	2	3.7037037037037
