id	chr	start	end	tag	tag%
chr13:48255866-48255872	chr13	48255866	48255872	4	0.749063670411985
chr9:91935478-91935478	chr9	91935478	91935478	4	0.749063670411985
chrX:81194131-81194131	chrX	81194131	81194131	2	0.374531835205993
chr8:144879246-144879267	chr8	144879246	144879267	2	0.374531835205993
chr18:77769610-77769610	chr18	77769610	77769610	2	0.374531835205993
chr16:77348749-77348749	chr16	77348749	77348749	2	0.374531835205993
chr7:2237232-2237233	chr7	2237232	2237233	2	0.374531835205993
chr4:52560489-52560494	chr4	52560489	52560494	2	0.374531835205993
chrX:22035527-22035530	chrX	22035527	22035530	3	0.561797752808989
chr11:40225573-40225600	chr11	40225573	40225600	2	0.374531835205993
chr10:28663916-28663916	chr10	28663916	28663916	3	0.561797752808989
chr11:93790992-93790992	chr11	93790992	93790992	4	0.749063670411985
chr4:109116255-109116255	chr4	109116255	109116255	2	0.374531835205993
chr7:84675430-84675436	chr7	84675430	84675436	2	0.374531835205993
chr12:112814535-112814535	chr12	112814535	112814535	2	0.374531835205993
chr3:93470430-93470760	chr3	93470430	93470760	7	1.31086142322097
chr16:15279386-15279386	chr16	15279386	15279386	2	0.374531835205993
chr2:36803961-36803961	chr2	36803961	36803961	2	0.374531835205993
chrX:146882570-146882571	chrX	146882570	146882571	3	0.561797752808989
chr7:52563847-52563847	chr7	52563847	52563847	2	0.374531835205993
chr1:78036209-78036210	chr1	78036209	78036210	4	0.749063670411985
chr18:26617040-26617040	chr18	26617040	26617040	2	0.374531835205993
chr13:41366195-41366196	chr13	41366195	41366196	4	0.749063670411985
chr7:37135728-37135731	chr7	37135728	37135731	4	0.749063670411985
chr18:50015247-50015247	chr18	50015247	50015247	2	0.374531835205993
chr3:88835519-88835519	chr3	88835519	88835519	2	0.374531835205993
chr14:24012398-24012398	chr14	24012398	24012398	2	0.374531835205993
chr1:123951427-123951427	chr1	123951427	123951427	2	0.374531835205993
chr8:50288484-50288518	chr8	50288484	50288518	2	0.374531835205993
chr16:14824359-14824361	chr16	14824359	14824361	2	0.374531835205993
chr2:157836302-157836307	chr2	157836302	157836307	2	0.374531835205993
chr11:93201994-93201996	chr11	93201994	93201996	2	0.374531835205993
chr3:81160168-81160215	chr3	81160168	81160215	4	0.749063670411985
chr16:75452570-75452610	chr16	75452570	75452610	2	0.374531835205993
chr2:237560681-237560681	chr2	237560681	237560681	2	0.374531835205993
chr12:27340180-27340180	chr12	27340180	27340180	2	0.374531835205993
chr13:95145295-95145296	chr13	95145295	95145296	2	0.374531835205993
chr1:120041258-120041258	chr1	120041258	120041258	2	0.374531835205993
chr15:44792647-44792647	chr15	44792647	44792647	2	0.374531835205993
chr19:17734903-17734903	chr19	17734903	17734903	2	0.374531835205993
chr4:169991348-169991351	chr4	169991348	169991351	2	0.374531835205993
chr10:38493590-38493590	chr10	38493590	38493590	2	0.374531835205993
chr3:50133948-50133948	chr3	50133948	50133948	2	0.374531835205993
chr13:43262191-43262191	chr13	43262191	43262191	4	0.749063670411985
chr1:68292803-68292803	chr1	68292803	68292803	2	0.374531835205993
chr9:77974982-77974982	chr9	77974982	77974982	2	0.374531835205993
chr18:53861026-53861028	chr18	53861026	53861028	2	0.374531835205993
chr21:13810875-13810875	chr21	13810875	13810875	2	0.374531835205993
chr7:101812816-101812816	chr7	101812816	101812816	2	0.374531835205993
chr5:172189309-172189309	chr5	172189309	172189309	3	0.561797752808989
chr12:9055520-9055520	chr12	9055520	9055520	3	0.561797752808989
chr19:29013125-29013125	chr19	29013125	29013125	2	0.374531835205993
chr14:42903166-42903191	chr14	42903166	42903191	2	0.374531835205993
chr18:37235524-37235526	chr18	37235524	37235526	2	0.374531835205993
chr6:28725373-28725404	chr6	28725373	28725404	2	0.374531835205993
chr2:76020687-76020687	chr2	76020687	76020687	2	0.374531835205993
chr7:49179403-49179403	chr7	49179403	49179403	3	0.561797752808989
chrX:105020016-105020016	chrX	105020016	105020016	2	0.374531835205993
chr21:13864941-13864941	chr21	13864941	13864941	2	0.374531835205993
chr22:23922982-23922982	chr22	23922982	23922982	2	0.374531835205993
chr1:175774925-175774925	chr1	175774925	175774925	2	0.374531835205993
chr11:53072060-53072060	chr11	53072060	53072060	2	0.374531835205993
chr10:39071889-39071959	chr10	39071889	39071959	2	0.374531835205993
chrX:148221766-148221766	chrX	148221766	148221766	2	0.374531835205993
chr3:16850277-16850277	chr3	16850277	16850277	2	0.374531835205993
chr3:111402182-111402182	chr3	111402182	111402182	2	0.374531835205993
chr11:51091550-51091941	chr11	51091550	51091941	2	0.374531835205993
chr10:34590535-34590535	chr10	34590535	34590535	2	0.374531835205993
chr8:86224990-86224990	chr8	86224990	86224990	2	0.374531835205993
chr16:57133014-57133014	chr16	57133014	57133014	2	0.374531835205993
chr18:8272688-8272723	chr18	8272688	8272723	5	0.936329588014981
chr16:13022969-13022969	chr16	13022969	13022969	2	0.374531835205993
chr10:66211126-66211148	chr10	66211126	66211148	2	0.374531835205993
chr10:35632508-35632508	chr10	35632508	35632508	2	0.374531835205993
chr9:32376227-32376227	chr9	32376227	32376227	2	0.374531835205993
chr5:160819183-160819187	chr5	160819183	160819187	2	0.374531835205993
chr9:109817469-109817501	chr9	109817469	109817501	6	1.12359550561798
chr10:102633781-102633816	chr10	102633781	102633816	3	0.561797752808989
chr4:54435205-54435229	chr4	54435205	54435229	2	0.374531835205993
chr15:23838670-23838674	chr15	23838670	23838674	2	0.374531835205993
chr5:64811890-64811890	chr5	64811890	64811890	2	0.374531835205993
chr8:17041520-17041520	chr8	17041520	17041520	3	0.561797752808989
chr19:37850786-37850786	chr19	37850786	37850786	4	0.749063670411985
chr16:84061810-84061811	chr16	84061810	84061811	3	0.561797752808989
chr8:43238116-43238116	chr8	43238116	43238116	2	0.374531835205993
chrX:143629560-143629560	chrX	143629560	143629560	2	0.374531835205993
chr21:36600796-36600802	chr21	36600796	36600802	2	0.374531835205993
chr1:80986648-80986675	chr1	80986648	80986675	3	0.561797752808989
chr6:67271729-67271729	chr6	67271729	67271729	2	0.374531835205993
chr16:46394828-46394828	chr16	46394828	46394828	2	0.374531835205993
chr13:48865233-48865233	chr13	48865233	48865233	2	0.374531835205993
chrX:17721746-17721746	chrX	17721746	17721746	2	0.374531835205993
chr5:20902684-20902685	chr5	20902684	20902685	2	0.374531835205993
chrX:25864420-25864420	chrX	25864420	25864420	3	0.561797752808989
chr16:16595121-16595122	chr16	16595121	16595122	2	0.374531835205993
chr4:87525655-87525655	chr4	87525655	87525655	2	0.374531835205993
chr1:114470880-114470880	chr1	114470880	114470880	2	0.374531835205993
