id	chr	start	end	tag	tag%
chr5:86129789-86129789	chr5	86129789	86129789	1	1.61290322580645
chr21:29849062-29849062	chr21	29849062	29849062	1	1.61290322580645
chrY:10906062-10906062	chrY	10906062	10906062	1	1.61290322580645
chr16:69065960-69065960	chr16	69065960	69065960	1	1.61290322580645
chr17:17666258-17666258	chr17	17666258	17666258	1	1.61290322580645
chr9:71171659-71171659	chr9	71171659	71171659	1	1.61290322580645
chr9:20773117-20773117	chr9	20773117	20773117	1	1.61290322580645
chr10:63379544-63379544	chr10	63379544	63379544	1	1.61290322580645
chr13:105262971-105262977	chr13	105262971	105262977	2	3.2258064516129
chr3:6669402-6669402	chr3	6669402	6669402	1	1.61290322580645
chr20:54500074-54500074	chr20	54500074	54500074	1	1.61290322580645
chr3:108884935-108884935	chr3	108884935	108884935	1	1.61290322580645
chr20:34866795-34866795	chr20	34866795	34866795	1	1.61290322580645
chr14:30048755-30048755	chr14	30048755	30048755	1	1.61290322580645
chr2:80798527-80798527	chr2	80798527	80798527	1	1.61290322580645
chr19:17353634-17353634	chr19	17353634	17353634	1	1.61290322580645
chr13:20835593-20835593	chr13	20835593	20835593	1	1.61290322580645
chr21:5715486-5715486	chr21	5715486	5715486	1	1.61290322580645
chr3:178761728-178761728	chr3	178761728	178761728	1	1.61290322580645
chr21:7608992-7608992	chr21	7608992	7608992	1	1.61290322580645
chr15:100322173-100322173	chr15	100322173	100322173	1	1.61290322580645
chr5:134773496-134773523	chr5	134773496	134773523	3	4.83870967741935
chr2:32916266-32916534	chr2	32916266	32916534	3	4.83870967741935
chr7:111204768-111204768	chr7	111204768	111204768	1	1.61290322580645
chr2:113736906-113736907	chr2	113736906	113736907	2	3.2258064516129
chr21:9186740-9186740	chr21	9186740	9186740	1	1.61290322580645
chr21:8113555-8113555	chr21	8113555	8113555	2	3.2258064516129
chr9:84464119-84464119	chr9	84464119	84464119	1	1.61290322580645
chr4:32543285-32543285	chr4	32543285	32543285	1	1.61290322580645
chr11:12784115-12784115	chr11	12784115	12784115	1	1.61290322580645
chr19:44122703-44122703	chr19	44122703	44122703	1	1.61290322580645
chr2:38710220-38710220	chr2	38710220	38710220	1	1.61290322580645
chr17:33047185-33047185	chr17	33047185	33047185	1	1.61290322580645
chr13:58773074-58773074	chr13	58773074	58773074	1	1.61290322580645
chr21:7147637-7147637	chr21	7147637	7147637	1	1.61290322580645
chr12:12683407-12683407	chr12	12683407	12683407	1	1.61290322580645
chr5:31889599-31889599	chr5	31889599	31889599	1	1.61290322580645
chr1:61740969-61741003	chr1	61740969	61741003	3	4.83870967741935
chr7:100516778-100516778	chr7	100516778	100516778	1	1.61290322580645
chr9:16098141-16098141	chr9	16098141	16098141	1	1.61290322580645
chr17:49749607-49749607	chr17	49749607	49749607	1	1.61290322580645
chr8:16773471-16773471	chr8	16773471	16773471	2	3.2258064516129
chr10:132007802-132007802	chr10	132007802	132007802	1	1.61290322580645
chr12:83464328-83464328	chr12	83464328	83464328	1	1.61290322580645
chrX:114132356-114132356	chrX	114132356	114132356	1	1.61290322580645
chr18:21693388-21693404	chr18	21693388	21693404	3	4.83870967741935
chr13:45369313-45369313	chr13	45369313	45369313	1	1.61290322580645
chr16:36241523-36241523	chr16	36241523	36241523	2	3.2258064516129
chr4:49150592-49150592	chr4	49150592	49150592	1	1.61290322580645
