id	chr	start	end	tag	tag%
chr1:222646986-222646986	chr1	222646986	222646986	2	5.26315789473684
chr5:142100215-142100215	chr5	142100215	142100215	2	5.26315789473684
chr20:45191614-45191614	chr20	45191614	45191614	2	5.26315789473684
chr5:50669659-50669659	chr5	50669659	50669659	3	7.89473684210526
chr4:3121251-3121251	chr4	3121251	3121251	2	5.26315789473684
chr4:128660391-128660391	chr4	128660391	128660391	2	5.26315789473684
chr10:26364621-26364644	chr10	26364621	26364644	2	5.26315789473684
chr5:120894852-120894852	chr5	120894852	120894852	2	5.26315789473684
chr18:61079687-61079693	chr18	61079687	61079693	2	5.26315789473684
chr14:57874554-57874554	chr14	57874554	57874554	2	5.26315789473684
chr8:94895543-94895544	chr8	94895543	94895544	3	7.89473684210526
chr9:40749392-40749392	chr9	40749392	40749392	2	5.26315789473684
chr7:64574363-64574363	chr7	64574363	64574363	2	5.26315789473684
chr1:223515128-223515128	chr1	223515128	223515128	2	5.26315789473684
chr7:6021499-6021525	chr7	6021499	6021525	2	5.26315789473684
chr14:72062894-72062894	chr14	72062894	72062894	2	5.26315789473684
chr11:118584263-118584263	chr11	118584263	118584263	2	5.26315789473684
chr20:16666403-16666403	chr20	16666403	16666403	2	5.26315789473684
