id	chr	start	end	tag	tag%
chr5:168696275-168696275	chr5	168696275	168696275	1	0.666666666666667
chr21:9818507-9818507	chr21	9818507	9818507	1	0.666666666666667
chr6:11984299-11984299	chr6	11984299	11984299	1	0.666666666666667
chrX:43751334-43751334	chrX	43751334	43751334	1	0.666666666666667
chr1:121017159-121017159	chr1	121017159	121017159	1	0.666666666666667
chr11:114593481-114593512	chr11	114593481	114593512	7	4.66666666666667
chr1:172441522-172441522	chr1	172441522	172441522	1	0.666666666666667
chr6:129513971-129513971	chr6	129513971	129513971	1	0.666666666666667
chr19:54361151-54361155	chr19	54361151	54361155	2	1.33333333333333
chrY:11678604-11678604	chrY	11678604	11678604	1	0.666666666666667
chr12:64883914-64883914	chr12	64883914	64883914	1	0.666666666666667
chr18:6008932-6008932	chr18	6008932	6008932	1	0.666666666666667
chr8:54779453-54779453	chr8	54779453	54779453	1	0.666666666666667
chr20:16794524-16794529	chr20	16794524	16794529	2	1.33333333333333
chr7:25005619-25005619	chr7	25005619	25005619	1	0.666666666666667
chr17:27335317-27335317	chr17	27335317	27335317	1	0.666666666666667
chr11:60992560-60992560	chr11	60992560	60992560	1	0.666666666666667
chr11:65448095-65448120	chr11	65448095	65448120	2	1.33333333333333
chrX:101310314-101310314	chrX	101310314	101310314	2	1.33333333333333
chr8:87832196-87832196	chr8	87832196	87832196	1	0.666666666666667
chr21:6351696-6351696	chr21	6351696	6351696	1	0.666666666666667
chr1:100934562-100934562	chr1	100934562	100934562	1	0.666666666666667
chr1:95971525-95971525	chr1	95971525	95971525	1	0.666666666666667
chr7:3084890-3084890	chr7	3084890	3084890	1	0.666666666666667
chr7:1025579-1025579	chr7	1025579	1025579	1	0.666666666666667
chr1:243228197-243228197	chr1	243228197	243228197	1	0.666666666666667
chr2:213151612-213151612	chr2	213151612	213151612	1	0.666666666666667
chr4:158561510-158561526	chr4	158561510	158561526	2	1.33333333333333
chr9:65692938-65692938	chr9	65692938	65692938	1	0.666666666666667
chr20:45191614-45191614	chr20	45191614	45191614	1	0.666666666666667
chr13:106813567-106813572	chr13	106813567	106813572	3	2
chr4:18022181-18022181	chr4	18022181	18022181	1	0.666666666666667
chrX:53794573-53794589	chrX	53794573	53794589	2	1.33333333333333
chr5:18965467-18965467	chr5	18965467	18965467	1	0.666666666666667
chr9:128684657-128684657	chr9	128684657	128684657	1	0.666666666666667
chr2:158964056-158964056	chr2	158964056	158964056	1	0.666666666666667
chr16:25635845-25635872	chr16	25635845	25635872	2	1.33333333333333
chr17:42728756-42728756	chr17	42728756	42728756	1	0.666666666666667
chr6:99408725-99408725	chr6	99408725	99408725	1	0.666666666666667
chr19:26200164-26200164	chr19	26200164	26200164	1	0.666666666666667
chr11:47860923-47860923	chr11	47860923	47860923	1	0.666666666666667
