id	chr	start	end	tag	tag%
chr13:60134301-60134301	chr13	60134301	60134301	1	1.11111111111111
chrY:1482989-1482989	chrY	1482989	1482989	1	1.11111111111111
chr1:6476865-6476865	chr1	6476865	6476865	1	1.11111111111111
chrX:83531243-83531243	chrX	83531243	83531243	1	1.11111111111111
chr8:99643345-99643345	chr8	99643345	99643345	1	1.11111111111111
chr17:10548343-10548344	chr17	10548343	10548344	2	2.22222222222222
chr21:20612082-20612082	chr21	20612082	20612082	1	1.11111111111111
chr9:2288998-2288998	chr9	2288998	2288998	1	1.11111111111111
chr20:19630140-19630140	chr20	19630140	19630140	1	1.11111111111111
chr8:45320337-45320337	chr8	45320337	45320337	1	1.11111111111111
chr7:70166746-70166746	chr7	70166746	70166746	1	1.11111111111111
chr21:42603592-42603592	chr21	42603592	42603592	1	1.11111111111111
chr18:13213553-13213553	chr18	13213553	13213553	1	1.11111111111111
chr10:35308122-35308122	chr10	35308122	35308122	1	1.11111111111111
chr11:36292407-36292407	chr11	36292407	36292407	1	1.11111111111111
chr21:45620949-45620949	chr21	45620949	45620949	1	1.11111111111111
chr5:103814666-103814666	chr5	103814666	103814666	1	1.11111111111111
chr11:115192128-115192128	chr11	115192128	115192128	1	1.11111111111111
chr9:16831582-16831582	chr9	16831582	16831582	1	1.11111111111111
chr8:44062895-44062895	chr8	44062895	44062895	1	1.11111111111111
chrX:63385732-63385732	chrX	63385732	63385732	1	1.11111111111111
chr3:72759058-72759058	chr3	72759058	72759058	1	1.11111111111111
chr17:39271842-39271842	chr17	39271842	39271842	1	1.11111111111111
chr15:25006045-25006045	chr15	25006045	25006045	1	1.11111111111111
chrY:11305396-11305396	chrY	11305396	11305396	1	1.11111111111111
chr6:71264077-71264077	chr6	71264077	71264077	1	1.11111111111111
chr8:8955909-8955909	chr8	8955909	8955909	1	1.11111111111111
chr4:124905582-124905582	chr4	124905582	124905582	2	2.22222222222222
chr8:76585722-76585722	chr8	76585722	76585722	1	1.11111111111111
chr8:45848200-45848200	chr8	45848200	45848200	1	1.11111111111111
chr3:129164913-129164913	chr3	129164913	129164913	1	1.11111111111111
chr21:9015308-9015308	chr21	9015308	9015308	1	1.11111111111111
chrY:11352930-11352930	chrY	11352930	11352930	1	1.11111111111111
chr13:46101252-46101252	chr13	46101252	46101252	1	1.11111111111111
chr8:134269986-134269986	chr8	134269986	134269986	1	1.11111111111111
chr7:152328436-152328436	chr7	152328436	152328436	1	1.11111111111111
chr5:137669696-137669696	chr5	137669696	137669696	1	1.11111111111111
chr18:29735983-29735983	chr18	29735983	29735983	1	1.11111111111111
chr16:46400753-46400753	chr16	46400753	46400753	1	1.11111111111111
chr15:22358582-22358582	chr15	22358582	22358582	1	1.11111111111111
chrY:14148992-14148992	chrY	14148992	14148992	1	1.11111111111111
chr21:8202196-8202196	chr21	8202196	8202196	1	1.11111111111111
chr12:575542-575542	chr12	575542	575542	1	1.11111111111111
chr2:55464740-55464740	chr2	55464740	55464740	1	1.11111111111111
chr22:20426990-20426990	chr22	20426990	20426990	1	1.11111111111111
chr9:72374870-72374870	chr9	72374870	72374870	1	1.11111111111111
chr8:62495875-62495875	chr8	62495875	62495875	1	1.11111111111111
chr12:95542870-95542870	chr12	95542870	95542870	1	1.11111111111111
chr10:51512344-51512344	chr10	51512344	51512344	1	1.11111111111111
chr4:91068377-91068377	chr4	91068377	91068377	1	1.11111111111111
chr13:39704131-39704131	chr13	39704131	39704131	1	1.11111111111111
chr9:12434716-12434718	chr9	12434716	12434718	2	2.22222222222222
chr8:45194863-45194863	chr8	45194863	45194863	1	1.11111111111111
chrX:20504464-20504464	chrX	20504464	20504464	1	1.11111111111111
chr4:3121245-3121245	chr4	3121245	3121245	1	1.11111111111111
chr2:12212712-12212712	chr2	12212712	12212712	2	2.22222222222222
chr15:20641808-20641808	chr15	20641808	20641808	1	1.11111111111111
chr13:30886995-30886995	chr13	30886995	30886995	1	1.11111111111111
chr1:59051145-59051145	chr1	59051145	59051145	1	1.11111111111111
chr16:46388753-46388753	chr16	46388753	46388753	1	1.11111111111111
chr8:44615221-44615221	chr8	44615221	44615221	1	1.11111111111111
chr18:9518730-9518730	chr18	9518730	9518730	1	1.11111111111111
chr13:18933304-18933304	chr13	18933304	18933304	1	1.11111111111111
chr8:45633172-45633172	chr8	45633172	45633172	1	1.11111111111111
chr8:45601252-45601252	chr8	45601252	45601252	1	1.11111111111111
chr4:40553097-40553097	chr4	40553097	40553097	1	1.11111111111111
chr5:69704177-69704177	chr5	69704177	69704177	1	1.11111111111111
chr8:44908956-44908956	chr8	44908956	44908956	1	1.11111111111111
chr3:187051146-187051146	chr3	187051146	187051146	1	1.11111111111111
chr7:79490738-79490738	chr7	79490738	79490738	1	1.11111111111111
chr2:127399615-127399615	chr2	127399615	127399615	1	1.11111111111111
chr8:45463151-45463151	chr8	45463151	45463151	1	1.11111111111111
chr18:73162577-73162577	chr18	73162577	73162577	1	1.11111111111111
chr1:120339198-120339198	chr1	120339198	120339198	1	1.11111111111111
chr10:100551987-100551987	chr10	100551987	100551987	1	1.11111111111111
chr8:43691223-43691223	chr8	43691223	43691223	1	1.11111111111111
chr8:45558960-45558960	chr8	45558960	45558960	1	1.11111111111111
chr16:63197478-63197519	chr16	63197478	63197519	2	2.22222222222222
chr2:206794160-206794193	chr2	206794160	206794193	2	2.22222222222222
chr14:20672204-20672227	chr14	20672204	20672227	3	3.33333333333333
chr5:82737996-82737996	chr5	82737996	82737996	1	1.11111111111111
chr10:13277119-13277119	chr10	13277119	13277119	1	1.11111111111111
