id	chr	start	end	tag	tag%
chr16:68742534-68742534	chr16	68742534	68742534	1	10
chr13:58344411-58344411	chr13	58344411	58344411	1	10
chrX:45490998-45490998	chrX	45490998	45490998	1	10
chr20:481480-481480	chr20	481480	481480	1	10
chr20:26610266-26610266	chr20	26610266	26610266	1	10
chr1:10875172-10875172	chr1	10875172	10875172	1	10
chr3:132362104-132362104	chr3	132362104	132362104	1	10
chr15:87840172-87840172	chr15	87840172	87840172	1	10
chr11:51579656-51579656	chr11	51579656	51579656	1	10
chr13:45618111-45618111	chr13	45618111	45618111	1	10
