id	chr	start	end	tag	tag%
chr14:31191335-31191451	chr14	31191335	31191451	496	80.9135399673736
chr19:17829813-17829813	chr19	17829813	17829813	1	0.163132137030995
chr20:54838044-54838044	chr20	54838044	54838044	1	0.163132137030995
chr4:141990830-141990830	chr4	141990830	141990830	1	0.163132137030995
chr3:39592262-39592262	chr3	39592262	39592262	1	0.163132137030995
chr1:95378192-95378192	chr1	95378192	95378192	1	0.163132137030995
chr9:75440624-75440624	chr9	75440624	75440624	1	0.163132137030995
chr1:242323212-242323212	chr1	242323212	242323212	1	0.163132137030995
chr6:40533534-40533534	chr6	40533534	40533534	1	0.163132137030995
chr6:95998768-95998768	chr6	95998768	95998768	1	0.163132137030995
chr2:32916334-32916334	chr2	32916334	32916334	1	0.163132137030995
chr1:245008307-245008307	chr1	245008307	245008307	1	0.163132137030995
chr20:26209088-26209088	chr20	26209088	26209088	1	0.163132137030995
chr17:42387658-42387658	chr17	42387658	42387658	1	0.163132137030995
chr12:102129437-102129437	chr12	102129437	102129437	1	0.163132137030995
chrX:83953003-83953003	chrX	83953003	83953003	1	0.163132137030995
chr20:12210710-12210710	chr20	12210710	12210710	1	0.163132137030995
chr13:54660760-54660760	chr13	54660760	54660760	1	0.163132137030995
chr22:41292915-41292915	chr22	41292915	41292915	29	4.73083197389886
chr20:17380165-17380165	chr20	17380165	17380165	1	0.163132137030995
chr2:65215118-65215118	chr2	65215118	65215118	1	0.163132137030995
chr11:11569261-11569261	chr11	11569261	11569261	1	0.163132137030995
chr14:50760440-50760440	chr14	50760440	50760440	1	0.163132137030995
chrX:134556384-134556384	chrX	134556384	134556384	1	0.163132137030995
chr1:245586519-245586519	chr1	245586519	245586519	2	0.32626427406199
chrX:123700564-123700564	chrX	123700564	123700564	1	0.163132137030995
chr8:2962483-2962483	chr8	2962483	2962483	1	0.163132137030995
chr6:12845426-12845426	chr6	12845426	12845426	1	0.163132137030995
chr9:7913157-7913157	chr9	7913157	7913157	1	0.163132137030995
chr18:66002261-66002261	chr18	66002261	66002261	1	0.163132137030995
chr11:62715161-62715161	chr11	62715161	62715161	1	0.163132137030995
chr11:109930525-109930525	chr11	109930525	109930525	1	0.163132137030995
chrX:9651251-9651251	chrX	9651251	9651251	53	8.64600326264274
chr6:136754442-136754442	chr6	136754442	136754442	1	0.163132137030995
chr18:49674514-49674514	chr18	49674514	49674514	1	0.163132137030995
chr3:152938588-152938588	chr3	152938588	152938588	1	0.163132137030995
chr5:44091834-44091834	chr5	44091834	44091834	1	0.163132137030995
