id	chr	start	end	tag	tag%
chr2:142078366-142078366	chr2	142078366	142078366	1	0.529100529100529
chr2:153715325-153715325	chr2	153715325	153715325	1	0.529100529100529
chr15:78102397-78102397	chr15	78102397	78102397	1	0.529100529100529
chr15:46564697-46564697	chr15	46564697	46564697	1	0.529100529100529
chr4:135307358-135307358	chr4	135307358	135307358	1	0.529100529100529
chr2:93818952-93818952	chr2	93818952	93818952	1	0.529100529100529
chr5:137865428-137865428	chr5	137865428	137865428	1	0.529100529100529
chr14:51920855-51920855	chr14	51920855	51920855	1	0.529100529100529
chrX:81215557-81215557	chrX	81215557	81215557	1	0.529100529100529
chr4:65746984-65746984	chr4	65746984	65746984	1	0.529100529100529
chr12:106700211-106700211	chr12	106700211	106700211	1	0.529100529100529
chr21:6370935-6370935	chr21	6370935	6370935	1	0.529100529100529
chr11:102122997-102122997	chr11	102122997	102122997	1	0.529100529100529
chr16:88456909-88456909	chr16	88456909	88456909	1	0.529100529100529
chr22:47511264-47511264	chr22	47511264	47511264	1	0.529100529100529
chr11:28119051-28119051	chr11	28119051	28119051	1	0.529100529100529
chr15:59020537-59020537	chr15	59020537	59020537	1	0.529100529100529
chr13:25016299-25016299	chr13	25016299	25016299	1	0.529100529100529
chr12:73338145-73338145	chr12	73338145	73338145	1	0.529100529100529
chr17:47205169-47205169	chr17	47205169	47205169	1	0.529100529100529
chr9:93743880-93743880	chr9	93743880	93743880	1	0.529100529100529
chr21:10587399-10587399	chr21	10587399	10587399	1	0.529100529100529
chr4:168646726-168646726	chr4	168646726	168646726	1	0.529100529100529
chrY:567523-567523	chrY	567523	567523	1	0.529100529100529
chr12:20949529-20949529	chr12	20949529	20949529	1	0.529100529100529
chr6:13302198-13302228	chr6	13302198	13302228	2	1.05820105820106
chr9:72256441-72256441	chr9	72256441	72256441	2	1.05820105820106
chr4:153549824-153549824	chr4	153549824	153549824	1	0.529100529100529
chr3:93470389-93470580	chr3	93470389	93470580	2	1.05820105820106
chr5:48616688-48616688	chr5	48616688	48616688	1	0.529100529100529
chr10:77758718-77758723	chr10	77758718	77758723	3	1.58730158730159
chr16:3915318-3915318	chr16	3915318	3915318	1	0.529100529100529
chr2:190636775-190636775	chr2	190636775	190636775	1	0.529100529100529
chr3:179329339-179329339	chr3	179329339	179329339	1	0.529100529100529
chr3:134232085-134232085	chr3	134232085	134232085	1	0.529100529100529
chr1:109372408-109372408	chr1	109372408	109372408	2	1.05820105820106
chr20:29327721-29327721	chr20	29327721	29327721	1	0.529100529100529
chr8:66959569-66959569	chr8	66959569	66959569	1	0.529100529100529
chr10:31970076-31970076	chr10	31970076	31970076	1	0.529100529100529
chr2:143727616-143727616	chr2	143727616	143727616	1	0.529100529100529
chr4:66562561-66562561	chr4	66562561	66562561	1	0.529100529100529
chr5:168241734-168241740	chr5	168241734	168241740	3	1.58730158730159
chr5:131177805-131177805	chr5	131177805	131177805	1	0.529100529100529
chrX:45051551-45051596	chrX	45051551	45051596	2	1.05820105820106
chr21:7926405-7926405	chr21	7926405	7926405	2	1.05820105820106
chr14:81251431-81251431	chr14	81251431	81251431	1	0.529100529100529
chr11:38707462-38707462	chr11	38707462	38707462	1	0.529100529100529
chr15:84687476-84687476	chr15	84687476	84687476	1	0.529100529100529
chr5:105994817-105994817	chr5	105994817	105994817	1	0.529100529100529
chr12:114003827-114003827	chr12	114003827	114003827	1	0.529100529100529
chr13:50107462-50107462	chr13	50107462	50107462	1	0.529100529100529
chr3:120348014-120348014	chr3	120348014	120348014	1	0.529100529100529
chr6:39476781-39476781	chr6	39476781	39476781	1	0.529100529100529
chr20:24352562-24352562	chr20	24352562	24352562	1	0.529100529100529
chr19:25089766-25089766	chr19	25089766	25089766	1	0.529100529100529
chr21:10341646-10341646	chr21	10341646	10341646	1	0.529100529100529
chr3:72652546-72652546	chr3	72652546	72652546	1	0.529100529100529
chr11:118858412-118858412	chr11	118858412	118858412	1	0.529100529100529
chr2:108619916-108619916	chr2	108619916	108619916	1	0.529100529100529
chr13:36632200-36632200	chr13	36632200	36632200	1	0.529100529100529
chr18:33749396-33749396	chr18	33749396	33749396	1	0.529100529100529
chr12:32514867-32514867	chr12	32514867	32514867	1	0.529100529100529
chr15:90393200-90393246	chr15	90393200	90393246	15	7.93650793650794
chr4:166362129-166362129	chr4	166362129	166362129	1	0.529100529100529
chr6:35240632-35240659	chr6	35240632	35240659	3	1.58730158730159
chr13:113072613-113072613	chr13	113072613	113072613	1	0.529100529100529
chr10:101563543-101563543	chr10	101563543	101563543	2	1.05820105820106
chr2:78993380-78993380	chr2	78993380	78993380	1	0.529100529100529
chr16:57524740-57524740	chr16	57524740	57524740	1	0.529100529100529
chr5:160133961-160133961	chr5	160133961	160133961	1	0.529100529100529
chr4:52792827-52792827	chr4	52792827	52792827	1	0.529100529100529
chr3:194049813-194049813	chr3	194049813	194049813	2	1.05820105820106
chr13:41473097-41473097	chr13	41473097	41473097	2	1.05820105820106
chr14:103448022-103448022	chr14	103448022	103448022	1	0.529100529100529
chr1:192567406-192567406	chr1	192567406	192567406	1	0.529100529100529
chr4:122651689-122651689	chr4	122651689	122651689	1	0.529100529100529
chr4:118733571-118733577	chr4	118733571	118733577	2	1.05820105820106
chr7:44286087-44286087	chr7	44286087	44286087	1	0.529100529100529
chr15:33908429-33908429	chr15	33908429	33908429	1	0.529100529100529
chr1:231961047-231961047	chr1	231961047	231961047	2	1.05820105820106
chr20:17382255-17382255	chr20	17382255	17382255	1	0.529100529100529
chr18:11172548-11172548	chr18	11172548	11172548	2	1.05820105820106
chr14:67490269-67490269	chr14	67490269	67490269	2	1.05820105820106
chr7:99591049-99591049	chr7	99591049	99591049	1	0.529100529100529
chr11:72668660-72668660	chr11	72668660	72668660	1	0.529100529100529
chr6:125780247-125780299	chr6	125780247	125780299	2	1.05820105820106
chr8:124440696-124440696	chr8	124440696	124440696	1	0.529100529100529
chr6:90807126-90807126	chr6	90807126	90807126	1	0.529100529100529
chr12:4183622-4183622	chr12	4183622	4183622	1	0.529100529100529
chr19:47758634-47758634	chr19	47758634	47758634	1	0.529100529100529
chr1:43297796-43297796	chr1	43297796	43297796	1	0.529100529100529
chr7:47084545-47084545	chr7	47084545	47084545	1	0.529100529100529
chr3:149220020-149220020	chr3	149220020	149220020	1	0.529100529100529
chr18:35328991-35328991	chr18	35328991	35328991	1	0.529100529100529
chr15:49098156-49098156	chr15	49098156	49098156	1	0.529100529100529
chr4:135081921-135081967	chr4	135081921	135081967	2	1.05820105820106
