id	chr	start	end	tag	tag%
chr1:248310904-248310904	chr1	248310904	248310904	1	0.454545454545455
chr4:189928998-189928998	chr4	189928998	189928998	1	0.454545454545455
chr7:75777475-75777475	chr7	75777475	75777475	1	0.454545454545455
chr16:32306948-32306948	chr16	32306948	32306948	1	0.454545454545455
chr14:20481242-20481242	chr14	20481242	20481242	1	0.454545454545455
chr21:20402595-20402595	chr21	20402595	20402595	1	0.454545454545455
chr14:45010631-45010631	chr14	45010631	45010631	1	0.454545454545455
chr8:73728467-73728467	chr8	73728467	73728467	1	0.454545454545455
chr3:10240538-10240538	chr3	10240538	10240538	1	0.454545454545455
chr19:39888876-39888876	chr19	39888876	39888876	1	0.454545454545455
chr18:58347207-58347207	chr18	58347207	58347207	1	0.454545454545455
chr6:30214070-30214070	chr6	30214070	30214070	1	0.454545454545455
chr16:48684286-48684286	chr16	48684286	48684286	1	0.454545454545455
chr13:110680165-110680165	chr13	110680165	110680165	1	0.454545454545455
chr1:87761808-87761808	chr1	87761808	87761808	1	0.454545454545455
chr14:27202984-27202984	chr14	27202984	27202984	1	0.454545454545455
chr3:129400849-129400849	chr3	129400849	129400849	1	0.454545454545455
chr6:74950893-74950893	chr6	74950893	74950893	1	0.454545454545455
chr18:57835162-57835162	chr18	57835162	57835162	1	0.454545454545455
chr13:65912688-65912688	chr13	65912688	65912688	1	0.454545454545455
chr16:32345314-32345314	chr16	32345314	32345314	1	0.454545454545455
chr17:26654709-26654709	chr17	26654709	26654709	1	0.454545454545455
chrY:6993642-6993642	chrY	6993642	6993642	1	0.454545454545455
chr11:123217484-123217484	chr11	123217484	123217484	1	0.454545454545455
chr4:72424318-72424318	chr4	72424318	72424318	1	0.454545454545455
chr6:2729996-2729996	chr6	2729996	2729996	1	0.454545454545455
chr19:12429511-12429511	chr19	12429511	12429511	2	0.909090909090909
chr18:32453023-32453023	chr18	32453023	32453023	1	0.454545454545455
chr16:68745101-68745101	chr16	68745101	68745101	1	0.454545454545455
chr13:76439855-76439856	chr13	76439855	76439856	2	0.909090909090909
chr21:8211233-8211233	chr21	8211233	8211233	1	0.454545454545455
chr19:10458052-10458052	chr19	10458052	10458052	2	0.909090909090909
chr10:110612057-110612057	chr10	110612057	110612057	1	0.454545454545455
chrX:61881136-61881136	chrX	61881136	61881136	1	0.454545454545455
chr20:34680708-34680708	chr20	34680708	34680708	1	0.454545454545455
chr20:5386794-5386794	chr20	5386794	5386794	1	0.454545454545455
chr1:29667925-29667925	chr1	29667925	29667925	1	0.454545454545455
chrY:11567217-11567217	chrY	11567217	11567217	1	0.454545454545455
chr10:98379119-98379119	chr10	98379119	98379119	1	0.454545454545455
chr6:9280916-9280916	chr6	9280916	9280916	1	0.454545454545455
chr15:20298590-20298590	chr15	20298590	20298590	1	0.454545454545455
chr17:39840603-39840603	chr17	39840603	39840603	1	0.454545454545455
chr9:43391109-43391109	chr9	43391109	43391109	1	0.454545454545455
chr3:90664806-90664806	chr3	90664806	90664806	1	0.454545454545455
chr22:15741217-15741222	chr22	15741217	15741222	2	0.909090909090909
chr2:152209695-152209695	chr2	152209695	152209695	1	0.454545454545455
chr13:46530935-46530935	chr13	46530935	46530935	1	0.454545454545455
chr1:61046103-61046103	chr1	61046103	61046103	1	0.454545454545455
chr10:41879362-41879502	chr10	41879362	41879502	2	0.909090909090909
chr14:27605329-27605329	chr14	27605329	27605329	2	0.909090909090909
chr8:116039518-116039518	chr8	116039518	116039518	1	0.454545454545455
