id	chr	start	end	tag	tag%
chr6:131856633-131856633	chr6	131856633	131856633	1	0.315457413249211
chr2:129229982-129229982	chr2	129229982	129229982	1	0.315457413249211
chr4:115260366-115260366	chr4	115260366	115260366	1	0.315457413249211
chr21:8245071-8245071	chr21	8245071	8245071	1	0.315457413249211
chr21:8224729-8224729	chr21	8224729	8224729	1	0.315457413249211
chr20:23562314-23562314	chr20	23562314	23562314	1	0.315457413249211
chr10:76632537-76632537	chr10	76632537	76632537	1	0.315457413249211
chr3:67213379-67213379	chr3	67213379	67213379	1	0.315457413249211
chr6:20878572-20878572	chr6	20878572	20878572	1	0.315457413249211
chrX:66202477-66202477	chrX	66202477	66202477	1	0.315457413249211
chr12:89785686-89785686	chr12	89785686	89785686	1	0.315457413249211
chr10:133689485-133689485	chr10	133689485	133689485	1	0.315457413249211
chr3:35239721-35239721	chr3	35239721	35239721	1	0.315457413249211
chr4:56055204-56055204	chr4	56055204	56055204	1	0.315457413249211
chr7:85493174-85493174	chr7	85493174	85493174	1	0.315457413249211
chr4:49130137-49130482	chr4	49130137	49130482	2	0.630914826498423
chr22:14419837-14419846	chr22	14419837	14419846	2	0.630914826498423
chr5:50632878-50632878	chr5	50632878	50632878	1	0.315457413249211
chr13:23775683-23775683	chr13	23775683	23775683	1	0.315457413249211
chr16:34585730-34585730	chr16	34585730	34585730	1	0.315457413249211
chr7:109899809-109899809	chr7	109899809	109899809	1	0.315457413249211
chr14:29614217-29614217	chr14	29614217	29614217	1	0.315457413249211
chr3:180834544-180834544	chr3	180834544	180834544	1	0.315457413249211
chr2:46752236-46752236	chr2	46752236	46752236	1	0.315457413249211
chr2:89029470-89029470	chr2	89029470	89029470	1	0.315457413249211
chrY:2809245-2809245	chrY	2809245	2809245	1	0.315457413249211
chr18:20980895-20980895	chr18	20980895	20980895	1	0.315457413249211
chr6:170315471-170315471	chr6	170315471	170315471	1	0.315457413249211
chr4:94643855-94643855	chr4	94643855	94643855	1	0.315457413249211
chr18:11581270-11581270	chr18	11581270	11581270	1	0.315457413249211
chr10:41889398-41889398	chr10	41889398	41889398	1	0.315457413249211
chr2:166060886-166060886	chr2	166060886	166060886	1	0.315457413249211
chr5:37532673-37532673	chr5	37532673	37532673	1	0.315457413249211
chr11:122866550-122866551	chr11	122866550	122866551	2	0.630914826498423
chr11:54740826-54740826	chr11	54740826	54740826	1	0.315457413249211
chr12:49050364-49050364	chr12	49050364	49050364	1	0.315457413249211
chr11:45061139-45061139	chr11	45061139	45061139	1	0.315457413249211
chr12:96697661-96697708	chr12	96697661	96697708	2	0.630914826498423
chr1:200140346-200140346	chr1	200140346	200140346	1	0.315457413249211
chr7:141930032-141930032	chr7	141930032	141930032	1	0.315457413249211
chr1:87392138-87392138	chr1	87392138	87392138	1	0.315457413249211
chr8:13008081-13008081	chr8	13008081	13008081	1	0.315457413249211
chr2:43566852-43566852	chr2	43566852	43566852	1	0.315457413249211
chr3:90777077-90777077	chr3	90777077	90777077	1	0.315457413249211
chr11:70725108-70725108	chr11	70725108	70725108	1	0.315457413249211
chr13:64288372-64288372	chr13	64288372	64288372	1	0.315457413249211
chrX:20086802-20086802	chrX	20086802	20086802	1	0.315457413249211
chr15:94862538-94862538	chr15	94862538	94862538	2	0.630914826498423
chr12:47546951-47546951	chr12	47546951	47546951	1	0.315457413249211
chr20:48172613-48172613	chr20	48172613	48172613	1	0.315457413249211
chr9:132971248-132971248	chr9	132971248	132971248	1	0.315457413249211
chr9:98575046-98575046	chr9	98575046	98575046	1	0.315457413249211
chr1:221703752-221703752	chr1	221703752	221703752	1	0.315457413249211
chr20:3175766-3175766	chr20	3175766	3175766	1	0.315457413249211
chr10:92871832-92871832	chr10	92871832	92871832	1	0.315457413249211
chr18:4016365-4016365	chr18	4016365	4016365	1	0.315457413249211
chrX:46937724-46937724	chrX	46937724	46937724	1	0.315457413249211
chr8:14852039-14852039	chr8	14852039	14852039	1	0.315457413249211
chr16:34629776-34629776	chr16	34629776	34629776	1	0.315457413249211
chr2:78819501-78819501	chr2	78819501	78819501	1	0.315457413249211
chr12:66881372-66881372	chr12	66881372	66881372	1	0.315457413249211
chr16:72955818-72955818	chr16	72955818	72955818	1	0.315457413249211
chr20:5730881-5730881	chr20	5730881	5730881	1	0.315457413249211
chr11:108329884-108329884	chr11	108329884	108329884	1	0.315457413249211
chr21:8202232-8202232	chr21	8202232	8202232	1	0.315457413249211
chr15:27414625-27414625	chr15	27414625	27414625	1	0.315457413249211
chr3:98844118-98844118	chr3	98844118	98844118	1	0.315457413249211
chr2:186537073-186537073	chr2	186537073	186537073	1	0.315457413249211
chr5:96901096-96901096	chr5	96901096	96901096	1	0.315457413249211
chr3:193432620-193432620	chr3	193432620	193432620	2	0.630914826498423
chr14:93072065-93072065	chr14	93072065	93072065	1	0.315457413249211
chr11:110940633-110940633	chr11	110940633	110940633	1	0.315457413249211
chr11:96005556-96005556	chr11	96005556	96005556	1	0.315457413249211
chr3:97470944-97470944	chr3	97470944	97470944	1	0.315457413249211
chr2:192336413-192336448	chr2	192336413	192336448	2	0.630914826498423
chr22:13285403-13285621	chr22	13285403	13285621	2	0.630914826498423
chr13:75761768-75761768	chr13	75761768	75761768	1	0.315457413249211
chr1:204906117-204906117	chr1	204906117	204906117	1	0.315457413249211
chr12:37717546-37717546	chr12	37717546	37717546	1	0.315457413249211
chr18:20135248-20135248	chr18	20135248	20135248	1	0.315457413249211
chr5:10451530-10451530	chr5	10451530	10451530	1	0.315457413249211
chr1:5679766-5679766	chr1	5679766	5679766	1	0.315457413249211
chr5:48776893-48776893	chr5	48776893	48776893	1	0.315457413249211
chr1:223771063-223771063	chr1	223771063	223771063	1	0.315457413249211
chr5:51720096-51720096	chr5	51720096	51720096	1	0.315457413249211
chr10:16953499-16953499	chr10	16953499	16953499	1	0.315457413249211
chr7:115060747-115060747	chr7	115060747	115060747	1	0.315457413249211
chr1:68504202-68504202	chr1	68504202	68504202	1	0.315457413249211
chr15:70623523-70623523	chr15	70623523	70623523	1	0.315457413249211
chr1:143221618-143221618	chr1	143221618	143221618	1	0.315457413249211
chr8:101896384-101896384	chr8	101896384	101896384	1	0.315457413249211
