id	chr	start	end	tag	tag%
chr22:48958788-48958788	chr22	48958788	48958788	1	0.564971751412429
chr10:100527412-100527412	chr10	100527412	100527412	1	0.564971751412429
chr2:32916450-32916450	chr2	32916450	32916450	1	0.564971751412429
chr3:11136619-11136619	chr3	11136619	11136619	1	0.564971751412429
chr10:52245877-52245877	chr10	52245877	52245877	1	0.564971751412429
chr15:58393944-58393944	chr15	58393944	58393944	1	0.564971751412429
chr16:85613872-85613872	chr16	85613872	85613872	1	0.564971751412429
chr3:164490530-164490530	chr3	164490530	164490530	1	0.564971751412429
chr7:109457066-109457068	chr7	109457066	109457068	2	1.12994350282486
chr16:53208990-53208990	chr16	53208990	53208990	1	0.564971751412429
chr9:77182697-77182697	chr9	77182697	77182697	1	0.564971751412429
chr4:88007142-88007142	chr4	88007142	88007142	1	0.564971751412429
chrX:102766548-102766548	chrX	102766548	102766548	1	0.564971751412429
chr13:82600019-82600019	chr13	82600019	82600019	1	0.564971751412429
chr6:167340378-167340378	chr6	167340378	167340378	1	0.564971751412429
chr1:90908289-90908289	chr1	90908289	90908289	1	0.564971751412429
chr3:90221596-90221596	chr3	90221596	90221596	1	0.564971751412429
chr1:113106381-113106417	chr1	113106381	113106417	2	1.12994350282486
chr20:18997197-18997197	chr20	18997197	18997197	1	0.564971751412429
chr8:25511252-25511252	chr8	25511252	25511252	1	0.564971751412429
chr15:20590046-20590046	chr15	20590046	20590046	1	0.564971751412429
chr12:110684664-110684664	chr12	110684664	110684664	1	0.564971751412429
chr21:32453670-32453670	chr21	32453670	32453670	1	0.564971751412429
chr10:72750313-72750313	chr10	72750313	72750313	1	0.564971751412429
chr3:47792286-47792286	chr3	47792286	47792286	1	0.564971751412429
chr3:100672116-100672116	chr3	100672116	100672116	1	0.564971751412429
chr7:452301-452301	chr7	452301	452301	1	0.564971751412429
chr10:2990239-2990239	chr10	2990239	2990239	1	0.564971751412429
chr6:129679478-129679478	chr6	129679478	129679478	1	0.564971751412429
chr3:114611664-114611664	chr3	114611664	114611664	2	1.12994350282486
chr6:87816942-87816965	chr6	87816942	87816965	2	1.12994350282486
chr9:95657593-95657593	chr9	95657593	95657593	1	0.564971751412429
chr2:64648546-64648546	chr2	64648546	64648546	1	0.564971751412429
chr3:95705833-95705833	chr3	95705833	95705833	1	0.564971751412429
chr3:25667071-25667071	chr3	25667071	25667071	1	0.564971751412429
chr7:80462339-80462339	chr7	80462339	80462339	1	0.564971751412429
chr6:63713085-63713085	chr6	63713085	63713085	1	0.564971751412429
chr21:45411776-45411776	chr21	45411776	45411776	1	0.564971751412429
chr6:3035989-3035989	chr6	3035989	3035989	1	0.564971751412429
chr7:76313483-76313483	chr7	76313483	76313483	1	0.564971751412429
chr4:185599499-185599499	chr4	185599499	185599499	1	0.564971751412429
chr20:18027950-18027950	chr20	18027950	18027950	1	0.564971751412429
chr12:74417203-74417203	chr12	74417203	74417203	1	0.564971751412429
chr17:75035460-75035460	chr17	75035460	75035460	1	0.564971751412429
chr19:42200199-42200199	chr19	42200199	42200199	1	0.564971751412429
chr9:11219880-11219880	chr9	11219880	11219880	2	1.12994350282486
chrX:68187706-68187706	chrX	68187706	68187706	1	0.564971751412429
chr7:49132452-49132452	chr7	49132452	49132452	1	0.564971751412429
chr5:51835108-51835108	chr5	51835108	51835108	1	0.564971751412429
chr3:125444213-125444213	chr3	125444213	125444213	1	0.564971751412429
chr4:19965297-19965297	chr4	19965297	19965297	2	1.12994350282486
chrY:23647-23647	chrY	23647	23647	1	0.564971751412429
chr9:20374748-20374748	chr9	20374748	20374748	1	0.564971751412429
chr19:27472617-27472617	chr19	27472617	27472617	1	0.564971751412429
chr3:197202383-197202383	chr3	197202383	197202383	1	0.564971751412429
chr11:79436850-79436850	chr11	79436850	79436850	1	0.564971751412429
chr9:11192-11192	chr9	11192	11192	1	0.564971751412429
chr13:30500409-30500409	chr13	30500409	30500409	1	0.564971751412429
chr6:166130780-166130780	chr6	166130780	166130780	1	0.564971751412429
chr4:76018811-76018811	chr4	76018811	76018811	1	0.564971751412429
chrX:59903964-59903964	chrX	59903964	59903964	1	0.564971751412429
chr12:40055167-40055167	chr12	40055167	40055167	1	0.564971751412429
chr2:72676185-72676185	chr2	72676185	72676185	1	0.564971751412429
chr17:21566446-21566446	chr17	21566446	21566446	1	0.564971751412429
chr15:57843863-57843863	chr15	57843863	57843863	1	0.564971751412429
chr11:34610766-34610766	chr11	34610766	34610766	1	0.564971751412429
chr19:2051149-2051149	chr19	2051149	2051149	1	0.564971751412429
chr13:46180944-46180945	chr13	46180944	46180945	2	1.12994350282486
chr3:31091157-31091204	chr3	31091157	31091204	2	1.12994350282486
chr20:13810292-13810299	chr20	13810292	13810299	3	1.69491525423729
chr13:58313662-58313662	chr13	58313662	58313662	1	0.564971751412429
chr11:86285927-86285927	chr11	86285927	86285927	1	0.564971751412429
chr18:56153479-56153479	chr18	56153479	56153479	1	0.564971751412429
chrX:90363253-90363253	chrX	90363253	90363253	1	0.564971751412429
chr20:29959505-29959505	chr20	29959505	29959505	1	0.564971751412429
chr11:125572198-125572198	chr11	125572198	125572198	1	0.564971751412429
