id	chr	start	end	tag	tag%
chr15:25812158-25812158	chr15	25812158	25812158	1	0.280898876404494
chr19:43396028-43396028	chr19	43396028	43396028	1	0.280898876404494
chr13:43756075-43756075	chr13	43756075	43756075	1	0.280898876404494
chr5:44124798-44124798	chr5	44124798	44124798	1	0.280898876404494
chr5:50371935-50371937	chr5	50371935	50371937	2	0.561797752808989
chr15:47945747-47945755	chr15	47945747	47945755	2	0.561797752808989
chr5:49658667-49658667	chr5	49658667	49658667	1	0.280898876404494
chr1:98531227-98531227	chr1	98531227	98531227	1	0.280898876404494
chr7:70078025-70078025	chr7	70078025	70078025	1	0.280898876404494
chr6:135022014-135022014	chr6	135022014	135022014	1	0.280898876404494
chr1:236180252-236180252	chr1	236180252	236180252	1	0.280898876404494
chr8:92187181-92187181	chr8	92187181	92187181	1	0.280898876404494
chr10:65779517-65779517	chr10	65779517	65779517	1	0.280898876404494
chr4:32315987-32315987	chr4	32315987	32315987	1	0.280898876404494
chr14:54691567-54691567	chr14	54691567	54691567	1	0.280898876404494
chr11:124849833-124849833	chr11	124849833	124849833	1	0.280898876404494
chr20:35952444-35952444	chr20	35952444	35952444	1	0.280898876404494
chr3:156668807-156668807	chr3	156668807	156668807	1	0.280898876404494
chr3:47555504-47555504	chr3	47555504	47555504	1	0.280898876404494
chr15:46584686-46584686	chr15	46584686	46584686	1	0.280898876404494
chr2:31441714-31441714	chr2	31441714	31441714	1	0.280898876404494
chr7:92128976-92128976	chr7	92128976	92128976	1	0.280898876404494
chr5:42329456-42329456	chr5	42329456	42329456	1	0.280898876404494
chrX:31218325-31218328	chrX	31218325	31218328	2	0.561797752808989
chr20:61876315-61876315	chr20	61876315	61876315	1	0.280898876404494
chr22:49395044-49395044	chr22	49395044	49395044	1	0.280898876404494
chr8:90957062-90957062	chr8	90957062	90957062	1	0.280898876404494
chr4:103229570-103229570	chr4	103229570	103229570	2	0.561797752808989
chr6:122238860-122238906	chr6	122238860	122238906	2	0.561797752808989
chr6:38990944-38990944	chr6	38990944	38990944	1	0.280898876404494
chr6:53982967-53982967	chr6	53982967	53982967	1	0.280898876404494
chr17:49749607-49749607	chr17	49749607	49749607	1	0.280898876404494
chr2:71783805-71783805	chr2	71783805	71783805	1	0.280898876404494
chr4:51412162-51412162	chr4	51412162	51412162	1	0.280898876404494
chr18:76894165-76894165	chr18	76894165	76894165	1	0.280898876404494
chr6:97664014-97664014	chr6	97664014	97664014	2	0.561797752808989
chr4:122809530-122809530	chr4	122809530	122809530	1	0.280898876404494
chr1:149771649-149771649	chr1	149771649	149771649	1	0.280898876404494
chr4:15948229-15948229	chr4	15948229	15948229	1	0.280898876404494
chr14:64333644-64333644	chr14	64333644	64333644	1	0.280898876404494
chr1:154399094-154399094	chr1	154399094	154399094	1	0.280898876404494
chr16:25944869-25944914	chr16	25944869	25944914	3	0.842696629213483
chr1:161840245-161840245	chr1	161840245	161840245	1	0.280898876404494
chr5:40476180-40476180	chr5	40476180	40476180	1	0.280898876404494
chr13:87220501-87220501	chr13	87220501	87220501	1	0.280898876404494
chr7:114918355-114918355	chr7	114918355	114918355	1	0.280898876404494
chr12:49066194-49066194	chr12	49066194	49066194	1	0.280898876404494
chr9:84044776-84044776	chr9	84044776	84044776	1	0.280898876404494
chr21:13943014-13943014	chr21	13943014	13943014	1	0.280898876404494
chr5:132029454-132029493	chr5	132029454	132029493	4	1.12359550561798
chr3:79781596-79781596	chr3	79781596	79781596	1	0.280898876404494
chr4:55300605-55300605	chr4	55300605	55300605	1	0.280898876404494
chr1:205096076-205096076	chr1	205096076	205096076	1	0.280898876404494
chr9:15987453-15987453	chr9	15987453	15987453	1	0.280898876404494
chr2:171092316-171092316	chr2	171092316	171092316	1	0.280898876404494
chr4:4833608-4833608	chr4	4833608	4833608	1	0.280898876404494
chrX:47916525-47916525	chrX	47916525	47916525	1	0.280898876404494
