id	chr	start	end	tag	tag%
chr10:124730488-124730488	chr10	124730488	124730488	1	0.24390243902439
chr7:66826585-66826585	chr7	66826585	66826585	1	0.24390243902439
chr1:34740239-34740239	chr1	34740239	34740239	1	0.24390243902439
chr6:25113928-25113928	chr6	25113928	25113928	1	0.24390243902439
chr15:29493806-29493806	chr15	29493806	29493806	1	0.24390243902439
chr5:99154472-99154472	chr5	99154472	99154472	1	0.24390243902439
chr13:66103731-66103731	chr13	66103731	66103731	1	0.24390243902439
chr20:51458405-51458405	chr20	51458405	51458405	1	0.24390243902439
chr6:58599679-58599679	chr6	58599679	58599679	1	0.24390243902439
chr10:49706885-49706885	chr10	49706885	49706885	1	0.24390243902439
chr18:9502161-9502161	chr18	9502161	9502161	1	0.24390243902439
chr13:38281228-38281228	chr13	38281228	38281228	1	0.24390243902439
chr16:66514124-66514124	chr16	66514124	66514124	1	0.24390243902439
chr15:37833017-37833017	chr15	37833017	37833017	1	0.24390243902439
chr11:55527359-55527359	chr11	55527359	55527359	1	0.24390243902439
chr20:4288453-4288453	chr20	4288453	4288453	1	0.24390243902439
chr10:2493696-2493696	chr10	2493696	2493696	1	0.24390243902439
chr18:79293129-79293129	chr18	79293129	79293129	1	0.24390243902439
chr1:121484643-121484643	chr1	121484643	121484643	1	0.24390243902439
chr4:184045095-184045095	chr4	184045095	184045095	1	0.24390243902439
chr10:12163457-12163457	chr10	12163457	12163457	1	0.24390243902439
chr4:26566779-26566779	chr4	26566779	26566779	1	0.24390243902439
chr12:49026881-49026881	chr12	49026881	49026881	1	0.24390243902439
chr8:22162923-22162927	chr8	22162923	22162927	2	0.48780487804878
chr9:128656940-128656940	chr9	128656940	128656940	2	0.48780487804878
chr5:78895002-78895002	chr5	78895002	78895002	1	0.24390243902439
chr5:51748192-51748192	chr5	51748192	51748192	1	0.24390243902439
chr10:14694697-14694697	chr10	14694697	14694697	1	0.24390243902439
chr14:23876459-23876459	chr14	23876459	23876459	1	0.24390243902439
chr7:70644090-70644090	chr7	70644090	70644090	1	0.24390243902439
chr4:57215661-57215661	chr4	57215661	57215661	1	0.24390243902439
chr1:86389191-86389191	chr1	86389191	86389191	1	0.24390243902439
chr14:96042629-96042629	chr14	96042629	96042629	1	0.24390243902439
chr14:20229311-20229311	chr14	20229311	20229311	1	0.24390243902439
chr3:10319816-10319816	chr3	10319816	10319816	1	0.24390243902439
chr9:89317622-89317641	chr9	89317622	89317641	2	0.48780487804878
chr18:3253690-3253690	chr18	3253690	3253690	1	0.24390243902439
chr17:39592085-39592087	chr17	39592085	39592087	2	0.48780487804878
chr19:29300209-29300209	chr19	29300209	29300209	1	0.24390243902439
chr5:93893687-93893687	chr5	93893687	93893687	1	0.24390243902439
chr17:39047036-39047036	chr17	39047036	39047036	1	0.24390243902439
chr11:94209445-94209445	chr11	94209445	94209445	1	0.24390243902439
chr12:34101535-34101574	chr12	34101535	34101574	2	0.48780487804878
chr12:69383841-69383841	chr12	69383841	69383841	1	0.24390243902439
chr2:13790097-13790097	chr2	13790097	13790097	1	0.24390243902439
chr8:61419743-61419743	chr8	61419743	61419743	1	0.24390243902439
chr5:75900813-75900813	chr5	75900813	75900813	1	0.24390243902439
chr20:28510476-28510476	chr20	28510476	28510476	1	0.24390243902439
chr1:228637203-228637203	chr1	228637203	228637203	1	0.24390243902439
chr9:127958910-127958910	chr9	127958910	127958910	1	0.24390243902439
chr19:4905436-4905436	chr19	4905436	4905436	1	0.24390243902439
chr3:115409056-115409072	chr3	115409056	115409072	2	0.48780487804878
chr14:85118538-85118538	chr14	85118538	85118538	1	0.24390243902439
chr8:119642726-119642726	chr8	119642726	119642726	2	0.48780487804878
chr17:7211826-7211845	chr17	7211826	7211845	2	0.48780487804878
chr11:61711688-61711688	chr11	61711688	61711688	1	0.24390243902439
chr5:15506873-15506873	chr5	15506873	15506873	1	0.24390243902439
chr3:26049995-26049995	chr3	26049995	26049995	1	0.24390243902439
chr6:23417321-23417321	chr6	23417321	23417321	1	0.24390243902439
chr20:50345556-50345556	chr20	50345556	50345556	1	0.24390243902439
chr3:48602554-48602554	chr3	48602554	48602554	1	0.24390243902439
chr3:29499685-29499685	chr3	29499685	29499685	1	0.24390243902439
chrX:96137256-96137256	chrX	96137256	96137256	2	0.48780487804878
chr4:182869655-182869655	chr4	182869655	182869655	1	0.24390243902439
chr19:22577883-22577883	chr19	22577883	22577883	1	0.24390243902439
chr5:80124513-80124513	chr5	80124513	80124513	1	0.24390243902439
chr9:110935051-110935051	chr9	110935051	110935051	1	0.24390243902439
chr17:39223593-39223593	chr17	39223593	39223593	2	0.48780487804878
chrX:142439880-142439880	chrX	142439880	142439880	1	0.24390243902439
chr4:124852987-124852987	chr4	124852987	124852987	1	0.24390243902439
chr3:42601688-42601721	chr3	42601688	42601721	2	0.48780487804878
chr7:140769734-140769734	chr7	140769734	140769734	1	0.24390243902439
chr7:25948101-25948101	chr7	25948101	25948101	1	0.24390243902439
chr16:87481557-87481557	chr16	87481557	87481557	1	0.24390243902439
chr12:14382973-14382973	chr12	14382973	14382973	1	0.24390243902439
chr3:82364319-82364319	chr3	82364319	82364319	1	0.24390243902439
chr18:53743812-53743812	chr18	53743812	53743812	1	0.24390243902439
chr21:9301612-9301612	chr21	9301612	9301612	1	0.24390243902439
chr2:67869354-67869354	chr2	67869354	67869354	1	0.24390243902439
chr5:14037152-14037152	chr5	14037152	14037152	1	0.24390243902439
