id	chr	start	end	tag	tag%
chr4:163377295-163377295	chr4	163377295	163377295	1	0.333333333333333
chr3:166351171-166351171	chr3	166351171	166351171	2	0.666666666666667
chr12:83566607-83566607	chr12	83566607	83566607	1	0.333333333333333
chr22:15235626-15235626	chr22	15235626	15235626	1	0.333333333333333
chrX:82336141-82336141	chrX	82336141	82336141	1	0.333333333333333
chr5:45420746-45420746	chr5	45420746	45420746	1	0.333333333333333
chrX:56269710-56269710	chrX	56269710	56269710	1	0.333333333333333
chr1:120863319-120863319	chr1	120863319	120863319	2	0.666666666666667
chr14:20308790-20308790	chr14	20308790	20308790	1	0.333333333333333
chr10:52108334-52108334	chr10	52108334	52108334	1	0.333333333333333
chr6:55147504-55147504	chr6	55147504	55147504	2	0.666666666666667
chr4:104132535-104132535	chr4	104132535	104132535	1	0.333333333333333
chr13:86371972-86371972	chr13	86371972	86371972	1	0.333333333333333
chr9:113661537-113661537	chr9	113661537	113661537	1	0.333333333333333
chr5:50605011-50605011	chr5	50605011	50605011	1	0.333333333333333
chr10:12564335-12564335	chr10	12564335	12564335	1	0.333333333333333
chr13:79424065-79424065	chr13	79424065	79424065	1	0.333333333333333
chr15:69022569-69022569	chr15	69022569	69022569	1	0.333333333333333
chr3:187725415-187725415	chr3	187725415	187725415	1	0.333333333333333
chr15:87756978-87756978	chr15	87756978	87756978	1	0.333333333333333
chr6:106495040-106495040	chr6	106495040	106495040	1	0.333333333333333
chr4:57188598-57188642	chr4	57188598	57188642	4	1.33333333333333
chr4:184710742-184710780	chr4	184710742	184710780	2	0.666666666666667
chr12:79549344-79549344	chr12	79549344	79549344	1	0.333333333333333
chr4:142417611-142417611	chr4	142417611	142417611	1	0.333333333333333
chrX:68469664-68469664	chrX	68469664	68469664	1	0.333333333333333
chr14:106441782-106441782	chr14	106441782	106441782	1	0.333333333333333
chr9:126895485-126895485	chr9	126895485	126895485	1	0.333333333333333
chr6:43236378-43236401	chr6	43236378	43236401	4	1.33333333333333
chr18:26345062-26345062	chr18	26345062	26345062	1	0.333333333333333
chr12:56093928-56093928	chr12	56093928	56093928	1	0.333333333333333
chr1:228621447-228621447	chr1	228621447	228621447	1	0.333333333333333
chr10:39574056-39574056	chr10	39574056	39574056	1	0.333333333333333
chr2:136601025-136601025	chr2	136601025	136601025	1	0.333333333333333
chr1:245019418-245019418	chr1	245019418	245019418	1	0.333333333333333
chr21:8444426-8444426	chr21	8444426	8444426	1	0.333333333333333
chr2:123020679-123020679	chr2	123020679	123020679	1	0.333333333333333
chr4:29781762-29781762	chr4	29781762	29781762	1	0.333333333333333
chr18:53220129-53220129	chr18	53220129	53220129	2	0.666666666666667
chr13:76888183-76888183	chr13	76888183	76888183	1	0.333333333333333
chr4:124997731-124997731	chr4	124997731	124997731	1	0.333333333333333
chr4:44665678-44665695	chr4	44665678	44665695	2	0.666666666666667
chr21:41113281-41113281	chr21	41113281	41113281	1	0.333333333333333
chr6:50511161-50511161	chr6	50511161	50511161	1	0.333333333333333
chr1:14486289-14486289	chr1	14486289	14486289	1	0.333333333333333
chr15:93911461-93911461	chr15	93911461	93911461	1	0.333333333333333
chr15:38909462-38909462	chr15	38909462	38909462	1	0.333333333333333
chr7:27617503-27617503	chr7	27617503	27617503	1	0.333333333333333
chr11:59595323-59595323	chr11	59595323	59595323	1	0.333333333333333
chr12:35589872-35589872	chr12	35589872	35589872	1	0.333333333333333
chr9:75035475-75035475	chr9	75035475	75035475	1	0.333333333333333
chr14:48832810-48832810	chr14	48832810	48832810	1	0.333333333333333
chr3:77436111-77436111	chr3	77436111	77436111	1	0.333333333333333
chr1:109251670-109251670	chr1	109251670	109251670	1	0.333333333333333
chr21:8141641-8141641	chr21	8141641	8141641	1	0.333333333333333
chr20:16336326-16336326	chr20	16336326	16336326	1	0.333333333333333
chr6:11472799-11472799	chr6	11472799	11472799	1	0.333333333333333
chr2:180761025-180761025	chr2	180761025	180761025	1	0.333333333333333
chr22:15998800-15998800	chr22	15998800	15998800	1	0.333333333333333
chr2:171818152-171818152	chr2	171818152	171818152	2	0.666666666666667
chr12:122452338-122452338	chr12	122452338	122452338	2	0.666666666666667
chr11:32832163-32832163	chr11	32832163	32832163	1	0.333333333333333
chr14:77616884-77616884	chr14	77616884	77616884	1	0.333333333333333
chr12:86977890-86977890	chr12	86977890	86977890	1	0.333333333333333
chr3:122684244-122684244	chr3	122684244	122684244	1	0.333333333333333
chr4:15126529-15126529	chr4	15126529	15126529	1	0.333333333333333
chr10:127004326-127004332	chr10	127004326	127004332	3	1
chr13:109278057-109278057	chr13	109278057	109278057	1	0.333333333333333
chr13:35521800-35521800	chr13	35521800	35521800	1	0.333333333333333
chr4:49093601-49093601	chr4	49093601	49093601	1	0.333333333333333
chr7:132264306-132264306	chr7	132264306	132264306	1	0.333333333333333
chr16:11287031-11287032	chr16	11287031	11287032	2	0.666666666666667
chr10:21986248-21986248	chr10	21986248	21986248	1	0.333333333333333
chr5:74520006-74520006	chr5	74520006	74520006	1	0.333333333333333
chr3:10115055-10115055	chr3	10115055	10115055	1	0.333333333333333
chr11:26047098-26047098	chr11	26047098	26047098	1	0.333333333333333
chr10:10140405-10140405	chr10	10140405	10140405	1	0.333333333333333
chr3:76416534-76416534	chr3	76416534	76416534	1	0.333333333333333
chr16:15311510-15311510	chr16	15311510	15311510	2	0.666666666666667
chr2:59500369-59500369	chr2	59500369	59500369	1	0.333333333333333
chr5:8458271-8458271	chr5	8458271	8458271	1	0.333333333333333
chrY:1843783-1843783	chrY	1843783	1843783	1	0.333333333333333
chr17:15710431-15710449	chr17	15710431	15710449	2	0.666666666666667
chr2:220123008-220123031	chr2	220123008	220123031	2	0.666666666666667
chr6:116102000-116102000	chr6	116102000	116102000	1	0.333333333333333
chr5:103983357-103983357	chr5	103983357	103983357	1	0.333333333333333
chr5:28413296-28413296	chr5	28413296	28413296	1	0.333333333333333
chr2:32916263-32916464	chr2	32916263	32916464	8	2.66666666666667
chr21:5864155-5864155	chr21	5864155	5864155	1	0.333333333333333
chr1:100222379-100222379	chr1	100222379	100222379	2	0.666666666666667
chr10:70880366-70880372	chr10	70880366	70880372	2	0.666666666666667
chr8:108500266-108500266	chr8	108500266	108500266	1	0.333333333333333
chr1:245340213-245340213	chr1	245340213	245340213	1	0.333333333333333
chr3:93470703-93470744	chr3	93470703	93470744	3	1
chr1:228558286-228558286	chr1	228558286	228558286	1	0.333333333333333
chr1:16579295-16579295	chr1	16579295	16579295	1	0.333333333333333
chr9:38344884-38344884	chr9	38344884	38344884	1	0.333333333333333
chr13:18511388-18511388	chr13	18511388	18511388	1	0.333333333333333
chr7:115271683-115271683	chr7	115271683	115271683	1	0.333333333333333
chr3:77257589-77257589	chr3	77257589	77257589	1	0.333333333333333
chr1:75368010-75368015	chr1	75368010	75368015	2	0.666666666666667
chr13:39123762-39123767	chr13	39123762	39123767	2	0.666666666666667
chr11:97002089-97002089	chr11	97002089	97002089	1	0.333333333333333
chr2:74608206-74608214	chr2	74608206	74608214	2	0.666666666666667
chrX:96681042-96681075	chrX	96681042	96681075	2	0.666666666666667
chr1:79740473-79740473	chr1	79740473	79740473	1	0.333333333333333
chr12:5031736-5031736	chr12	5031736	5031736	1	0.333333333333333
chr18:79065104-79065107	chr18	79065104	79065107	2	0.666666666666667
chr6:34223015-34223015	chr6	34223015	34223015	2	0.666666666666667
chr10:44411610-44411610	chr10	44411610	44411610	1	0.333333333333333
chr15:19422359-19422359	chr15	19422359	19422359	1	0.333333333333333
chrY:10751788-10751788	chrY	10751788	10751788	1	0.333333333333333
chr1:175193023-175193023	chr1	175193023	175193023	1	0.333333333333333
chrX:68160649-68160649	chrX	68160649	68160649	1	0.333333333333333
chr4:41468438-41468438	chr4	41468438	41468438	1	0.333333333333333
chr2:110135084-110135084	chr2	110135084	110135084	1	0.333333333333333
chr12:45447821-45447821	chr12	45447821	45447821	1	0.333333333333333
chr1:113385909-113385909	chr1	113385909	113385909	1	0.333333333333333
chr18:71379273-71379273	chr18	71379273	71379273	1	0.333333333333333
chr9:78017888-78017888	chr9	78017888	78017888	1	0.333333333333333
chr20:31068147-31068147	chr20	31068147	31068147	1	0.333333333333333
chr22:14419878-14420209	chr22	14419878	14420209	2	0.666666666666667
chr12:64672673-64672673	chr12	64672673	64672673	1	0.333333333333333
chr7:128446676-128446676	chr7	128446676	128446676	1	0.333333333333333
